"Machen_ChristianityLiberalism" "Machen_LitHistNT" "Machen_OriginPaulReligion" "Mencken_AmericanLanguage" "Mencken_DefenseWomen" "Mencken_Nietzche" "Poe_FallHouseUsher" "Poe_Works1" "Rian_Unbelief" "VanTil_ChristianTheisticEthics" "VanTil_ProtestantDoctrineScripture" "VanTil_SurveyChristianEpistemology"
"holiness" 0.00351970152931031 0.0118278591574925 0 0 0.00240500240500241 0.00257911433213834 0 0 0 0.0138817792970614 0 0.00255034812251872
"ice" 0 0 0 0.00174068948710584 0 0 0 0.0127314200838152 0 0 0 0.0195526689393102
"incident" 0 0.0163770357565281 0.00926846531066211 0.00174068948710584 0 0 0.00978665100802505 0.00424380669460506 0 0.000867611206066338 0 0
"indicates" 0 0.00363934127922846 0.000842587755514737 0.00870344743552921 0.00240500240500241 0.00257911433213834 0 0.00106095167365127 0 0.0112789456788624 0.00513039760581445 0.00170023208167915
"journal" 0 0 0.000842587755514737 0.0104441369226351 0 0.00128955716606917 0 0.0212190334730253 0 0 0.00171013253527148 0.00170023208167915
"longing" 0.0123189553525861 0.000909835319807115 0.0185369306213242 0 0.00240500240500241 0 0 0 0 0.000867611206066338 0.00171013253527148 0.0034004641633583
"modernism" 0.00351970152931031 0 0.000842587755514737 0 0 0 0 0 0.273330730183522 0.0173522241213268 0 0.00595081228587702
"neutral" 0 0 0.00842587755514737 0.00609241320487045 0 0.00128955716606917 0 0 0 0.00260283361819901 0.00342026507054297 0.011901624571754
"noble" 0.00703940305862063 0.00818851787826403 0.000842587755514737 0.000870344743552921 0 0.0167642431588992 0 0.0031828550209538 0 0.00520566723639803 0 0
"politics" 0 0.00181967063961423 0 0.0147958606403997 0.0336700336700337 0.00257911433213834 0 0.00106095167365127 0 0.000867611206066338 0 0
"principal" 0.00351970152931031 0.00363934127922846 0.00505552653308842 0.00696275794842337 0.00481000481000481 0.0103164573285534 0.0195733020160501 0.00424380669460506 0 0 0.00171013253527148 0
"radical" 0.00175985076465516 0.00181967063961423 0.0151665795992653 0.00348137897421169 0 0.00386867149820752 0 0 0 0.00520566723639803 0.00342026507054297 0.000850116040839575
"reasonable" 0 0.00272950595942134 0.000842587755514737 0 0.00240500240500241 0.0103164573285534 0.00978665100802505 0.00636571004190759 0 0.00260283361819901 0.00171013253527148 0.0110515085309145
"recently" 0.00703940305862063 0.00727868255845692 0.00674070204411789 0.00870344743552921 0.00481000481000481 0.00128955716606917 0 0 0 0.000867611206066338 0.00342026507054297 0.000850116040839575
"recorded" 0.0158386568818964 0.00818851787826403 0.00168517551102947 0.00696275794842337 0 0.00515822866427669 0 0.0031828550209538 0 0 0.00342026507054297 0
"representative" 0.00175985076465516 0.00909835319807115 0.00337035102205895 0.000870344743552921 0 0 0 0 0 0.00520566723639803 0.00513039760581445 0.0102013924900749
"retain" 0.00351970152931031 0.00272950595942134 0.00168517551102947 0.00435172371776461 0.00240500240500241 0.00515822866427669 0 0.00636571004190759 0 0.000867611206066338 0.00855066267635742 0.0068009283267166
"rightly" 0.0175985076465516 0.00363934127922846 0.00674070204411789 0 0.00240500240500241 0 0 0.00424380669460506 0 0.00347044482426535 0.00513039760581445 0.00255034812251872
"servant" 0 0.00909835319807115 0.00505552653308842 0.00783310269197629 0.00481000481000481 0.00386867149820752 0.00978665100802505 0.0031828550209538 0 0.00173522241213268 0 0.000850116040839575
"served" 0 0.0109180238376854 0 0.00261103423065876 0.00481000481000481 0.0090269001624842 0.0293599530240752 0.00530475836825633 0 0.00433805603033169 0 0
"sister" 0.00175985076465516 0.00181967063961423 0.000842587755514737 0.00174068948710584 0.00962000962000962 0.029659814819591 0.0195733020160501 0.00106095167365127 0 0 0 0.000850116040839575
"stages" 0.00175985076465516 0.00181967063961423 0.00421293877757368 0.00174068948710584 0.00240500240500241 0.00386867149820752 0 0 0 0.0147493905031277 0 0.00510069624503745
"stop" 0.00175985076465516 0.00181967063961423 0.00168517551102947 0.00261103423065876 0.00481000481000481 0.00128955716606917 0 0.00212190334730253 0.0390472471690746 0.0069408896485307 0.00513039760581445 0.0102013924900749
"strictly" 0.00175985076465516 0.00454917659903557 0.00674070204411789 0.000870344743552921 0 0 0.00978665100802505 0.00530475836825633 0 0.00607327844246436 0.00342026507054297 0.00595081228587702
"suggestion" 0.00703940305862063 0.00454917659903557 0.00505552653308842 0.000870344743552921 0.00240500240500241 0.00257911433213834 0 0.0116704684101639 0 0.00260283361819901 0 0.0034004641633583
"supposition" 0 0.0100081885178783 0.00758328979963263 0 0 0 0 0.0127314200838152 0 0.000867611206066338 0.00342026507054297 0.00170023208167915
"syria" 0.00175985076465516 0.00818851787826403 0.0193795183768389 0 0 0 0 0.00424380669460506 0 0 0 0
"temptation" 0.00351970152931031 0.00363934127922846 0.000842587755514737 0.00174068948710584 0.00962000962000962 0.00128955716606917 0 0.00106095167365127 0 0.0104113344727961 0.00171013253527148 0.00765104436755617
"thereby" 0.00351970152931031 0 0.00252776326654421 0.00348137897421169 0 0.0128955716606917 0 0 0 0.0069408896485307 0.0136810602821719 0.00170023208167915
"triune" 0 0 0 0 0 0 0 0 0 0.00433805603033169 0.0256519880290723 0.0144519726942728
"van" 0 0 0.00252776326654421 0.011314481666188 0 0 0 0 0 0 0.0239418554938008 0.00595081228587702
"virtues" 0 0.00454917659903557 0 0.000870344743552921 0 0.0167642431588992 0 0 0 0.0156170017091941 0 0
"wherever" 0 0.00454917659903557 0.00505552653308842 0.00348137897421169 0 0.00515822866427669 0 0.0031828550209538 0 0.00607327844246436 0.00342026507054297 0.00510069624503745
"afford" 0.00175985076465516 0.00818851787826403 0.00252776326654421 0 0.00240500240500241 0.00515822866427669 0.00978665100802505 0.0116704684101639 0 0 0 0.00510069624503745
"apologetics" 0 0 0 0 0 0 0 0 0 0.00173522241213268 0.0188114578879863 0.0195526689393102
"bare" 0 0.00909835319807115 0.00842587755514737 0.000870344743552921 0 0.00257911433213834 0 0.00212190334730253 0 0.00173522241213268 0.00171013253527148 0.0068009283267166
"bed" 0 0.000909835319807115 0 0 0 0.00644778583034586 0.0293599530240752 0.0265237918412816 0 0 0.00171013253527148 0.000850116040839575
"cambridge" 0 0.0118278591574925 0 0.0191475843581643 0 0 0 0 0 0.000867611206066338 0 0
"coherence" 0 0 0 0.000870344743552921 0 0 0 0.00212190334730253 0 0.00260283361819901 0 0.0255034812251872
"colossians" 0 0.0272950595942134 0.00421293877757368 0 0 0 0 0 0 0 0 0.000850116040839575
"completed" 0.00527955229396547 0.00363934127922846 0.0101110530661768 0.00174068948710584 0 0.00257911433213834 0 0.0106095167365127 0 0.000867611206066338 0.00171013253527148 0.000850116040839575
"conceivably" 0.0105591045879309 0.00818851787826403 0.0168517551102947 0 0 0 0 0 0 0 0 0.000850116040839575
"concepts" 0 0 0 0.000870344743552921 0.00240500240500241 0.00773734299641503 0 0 0 0.0147493905031277 0.00342026507054297 0.00765104436755617
"consistently" 0.00351970152931031 0.000909835319807115 0.00252776326654421 0.000870344743552921 0 0 0 0 0 0.0069408896485307 0.00684053014108593 0.0144519726942728
"contents" 0.00351970152931031 0.00818851787826403 0.00168517551102947 0.00261103423065876 0 0.00257911433213834 0 0.0137923717574664 0 0.000867611206066338 0.00342026507054297 0.00170023208167915
"creed" 0.0316773137637928 0 0 0 0 0.00515822866427669 0 0.00106095167365127 0.156188988676298 0.00173522241213268 0 0.00595081228587702
"curse" 0.00527955229396547 0.00272950595942134 0.00337035102205895 0.00348137897421169 0.00240500240500241 0.00515822866427669 0 0.00106095167365127 0 0.000867611206066338 0.0222317229585293 0.00170023208167915
"empiricism" 0 0 0 0 0 0.00257911433213834 0 0 0 0 0.0256519880290723 0.0161522047759519
"enormous" 0.0123189553525861 0.00181967063961423 0.00505552653308842 0.00783310269197629 0.00721500721500722 0.00386867149820752 0 0.00424380669460506 0 0.000867611206066338 0.00171013253527148 0
"exhibited" 0 0.00545901191884269 0.00505552653308842 0.00696275794842337 0.00721500721500722 0.0090269001624842 0 0.00530475836825633 0 0 0.00171013253527148 0
"fifty" 0.00351970152931031 0.000909835319807115 0 0.00783310269197629 0.00481000481000481 0.00386867149820752 0 0.0190971301257228 0 0 0 0.000850116040839575
"flat" 0.00175985076465516 0 0 0.0252399975630347 0 0.00386867149820752 0 0.00106095167365127 0 0.000867611206066338 0 0.000850116040839575
"fruit" 0 0.00363934127922846 0.00168517551102947 0.00609241320487045 0.012025012025012 0.00773734299641503 0 0 0 0.00173522241213268 0.0102607952116289 0.0034004641633583
"generations" 0.0105591045879309 0.00454917659903557 0.00674070204411789 0.000870344743552921 0.00721500721500722 0.00644778583034586 0.0195733020160501 0.00212190334730253 0 0.00347044482426535 0 0
"germany" 0 0.000909835319807115 0 0.00696275794842337 0.012025012025012 0.0270807004874526 0 0.00106095167365127 0 0 0 0
"grant" 0.0105591045879309 0.000909835319807115 0 0.011314481666188 0.00481000481000481 0.00128955716606917 0 0.0031828550209538 0 0 0.00342026507054297 0.0068009283267166
"inevitable" 0.00351970152931031 0.00181967063961423 0.00252776326654421 0.00609241320487045 0.00240500240500241 0.0167642431588992 0 0.0031828550209538 0 0.00347044482426535 0.00171013253527148 0
"inwardness" 0 0.000909835319807115 0 0 0 0 0 0 0 0.0294987810062555 0.00171013253527148 0
"loose" 0 0.000909835319807115 0.00168517551102947 0.00522206846131753 0.00481000481000481 0 0.00978665100802505 0.0106095167365127 0 0.00433805603033169 0.00342026507054297 0.00595081228587702
"merit" 0.0140788061172413 0.00181967063961423 0.00505552653308842 0.00174068948710584 0.012025012025012 0.00128955716606917 0 0.00742666171555886 0 0.00173522241213268 0.00171013253527148 0.00170023208167915
"mine" 0.00351970152931031 0.00272950595942134 0.000842587755514737 0.0200179291017172 0.00481000481000481 0.00128955716606917 0 0.0031828550209538 0 0.000867611206066338 0 0
"nearer" 0.00703940305862063 0.0063688472386498 0.00589811428860316 0.00435172371776461 0 0.00644778583034586 0 0.00424380669460506 0 0.000867611206066338 0.00171013253527148 0.00170023208167915
"neglected" 0 0.0127376944772996 0.00168517551102947 0.00783310269197629 0 0.00257911433213834 0.0195733020160501 0.0031828550209538 0 0.00347044482426535 0 0
"non-" 0 0 0 0 0 0 0 0 0 0.0164846129152604 0.00855066267635742 0.0102013924900749
"nouns" 0 0 0 0.0313324107679052 0 0 0 0 0 0 0 0
"organization" 0.00703940305862063 0.0127376944772996 0 0.00957379217908213 0.00962000962000962 0.00128955716606917 0 0.00106095167365127 0.0390472471690746 0 0 0
"palestinian" 0.00527955229396547 0.0127376944772996 0.01600916735478 0 0 0 0 0 0 0 0 0
"printed" 0 0 0.00168517551102947 0.0147958606403997 0 0.0128955716606917 0.0195733020160501 0.00530475836825633 0 0 0 0
"references" 0 0.00454917659903557 0.0151665795992653 0.000870344743552921 0.00240500240500241 0 0.0195733020160501 0.00212190334730253 0 0.00260283361819901 0.00342026507054297 0.00170023208167915
"reply" 0.00175985076465516 0.00363934127922846 0.00168517551102947 0.00261103423065876 0 0.00386867149820752 0.00978665100802505 0.00636571004190759 0 0.00433805603033169 0 0.00935127644923532
"report" 0.00351970152931031 0.00272950595942134 0.00758328979963263 0.0139255158968467 0.00240500240500241 0.00128955716606917 0 0.0031828550209538 0 0 0 0.000850116040839575
"returned" 0.00351970152931031 0.00545901191884269 0.00589811428860316 0 0 0.0090269001624842 0 0.0106095167365127 0 0.00260283361819901 0.00171013253527148 0
"rev" 0 0.00818851787826403 0 0.0139255158968467 0.00721500721500722 0 0 0.00106095167365127 0.0390472471690746 0 0.00171013253527148 0.00425058020419787
"reward" 0 0.00181967063961423 0 0.00174068948710584 0.00240500240500241 0.00257911433213834 0 0.0116704684101639 0 0.0104113344727961 0.00513039760581445 0.00255034812251872
"richard" 0 0 0 0.0182772396146113 0 0.0116060144946225 0 0 0 0.00520566723639803 0 0
"seeing" 0 0.00181967063961423 0 0 0.00240500240500241 0.00773734299641503 0 0.00636571004190759 0 0.00347044482426535 0.0102607952116289 0.00935127644923532
"senses" 0 0.00363934127922846 0.00168517551102947 0.00522206846131753 0.00721500721500722 0.00644778583034586 0.0195733020160501 0.00636571004190759 0 0.00347044482426535 0 0.0034004641633583
"sentimentality" 0.00175985076465516 0 0 0 0.0553150553150553 0.0154746859928301 0 0 0 0 0 0
"stupendous" 0.033437164528448 0.00454917659903557 0.00337035102205895 0 0.00721500721500722 0.00128955716606917 0 0.00424380669460506 0 0 0 0
"sunday" 0.00175985076465516 0.000909835319807115 0 0.00261103423065876 0.00481000481000481 0.00128955716606917 0 0.0233409368203278 0 0.00347044482426535 0.00171013253527148 0.000850116040839575
"traced" 0 0.00272950595942134 0.00252776326654421 0.00609241320487045 0 0.00128955716606917 0.00978665100802505 0.00848761338921012 0 0.00433805603033169 0.00342026507054297 0.00510069624503745
"transcendent" 0 0.00272950595942134 0.0176943428658095 0 0 0 0 0 0 0.00607327844246436 0 0.00425058020419787
"variety" 0 0.00818851787826403 0.00337035102205895 0.00609241320487045 0.00962000962000962 0.00515822866427669 0.00978665100802505 0.00530475836825633 0 0.000867611206066338 0 0.000850116040839575
"applies" 0.00175985076465516 0.00727868255845692 0.00252776326654421 0.00348137897421169 0 0 0 0.00106095167365127 0 0.00780850085459704 0.00855066267635742 0.0034004641633583
"black" 0 0.000909835319807115 0.00168517551102947 0.00609241320487045 0 0.00386867149820752 0.0195733020160501 0.015914275104769 0 0 0.00171013253527148 0.0034004641633583
"bore" 0.00351970152931031 0.00272950595942134 0.000842587755514737 0.00174068948710584 0.00481000481000481 0.00644778583034586 0.0195733020160501 0.0190971301257228 0 0 0 0
"category" 0.00879925382327579 0.00181967063961423 0.00758328979963263 0.00522206846131753 0 0 0 0.00106095167365127 0 0.00173522241213268 0 0.00850116040839575
"ceremonial" 0.00175985076465516 0.00545901191884269 0.0193795183768389 0.00174068948710584 0 0 0 0.00106095167365127 0 0.00173522241213268 0 0
"colonists" 0 0.000909835319807115 0 0.0295917212807993 0 0 0 0 0 0 0 0
"combat" 0.00527955229396547 0.00181967063961423 0 0.00522206846131753 0.0168350168350168 0.0180538003249684 0 0.00106095167365127 0 0.000867611206066338 0 0.000850116040839575
"comparatively" 0.00175985076465516 0.00545901191884269 0.00252776326654421 0 0 0.0154746859928301 0 0.0127314200838152 0 0 0 0.000850116040839575
"composed" 0.00527955229396547 0.0136475297971067 0.00168517551102947 0.000870344743552921 0 0.00386867149820752 0 0.00636571004190759 0 0.000867611206066338 0.00684053014108593 0
"contemporary" 0.00527955229396547 0.00272950595942134 0.0134814040882358 0.00522206846131753 0.00240500240500241 0.00128955716606917 0 0.00212190334730253 0 0 0.00513039760581445 0
"department" 0.00175985076465516 0.00272950595942134 0.00168517551102947 0.0182772396146113 0.012025012025012 0.00128955716606917 0 0 0 0.00173522241213268 0 0
"devil" 0 0 0 0.000870344743552921 0.00481000481000481 0.0116060144946225 0 0.0106095167365127 0 0.00433805603033169 0.00171013253527148 0.00595081228587702
"educated" 0.00175985076465516 0 0.000842587755514737 0.0121848264097409 0.00481000481000481 0.00773734299641503 0 0.00424380669460506 0 0 0 0.00595081228587702
"emphasized" 0.00175985076465516 0.0118278591574925 0.000842587755514737 0 0 0 0 0 0 0.00433805603033169 0 0.0127517406125936
"employ" 0.00175985076465516 0.00181967063961423 0.000842587755514737 0.00957379217908213 0.00481000481000481 0.00257911433213834 0 0.00530475836825633 0 0.000867611206066338 0.00855066267635742 0.00425058020419787
"enoch" 0 0.00272950595942134 0.0269628081764716 0 0 0 0 0 0 0 0 0
"estimate" 0.00351970152931031 0.00272950595942134 0.0134814040882358 0.000870344743552921 0.00240500240500241 0.00257911433213834 0 0.00530475836825633 0 0.00173522241213268 0.00171013253527148 0.00170023208167915
"falls" 0.00527955229396547 0.00181967063961423 0.000842587755514737 0.00261103423065876 0.00481000481000481 0.00515822866427669 0 0.00212190334730253 0 0.00607327844246436 0.00342026507054297 0.00765104436755617
"fate" 0 0.000909835319807115 0.00421293877757368 0.00348137897421169 0.00481000481000481 0.0103164573285534 0 0.0106095167365127 0 0.00260283361819901 0.00171013253527148 0.000850116040839575
"foot" 0.00527955229396547 0.000909835319807115 0 0.00348137897421169 0 0.00257911433213834 0 0.0212190334730253 0 0.00347044482426535 0 0.000850116040839575
"formerly" 0.00703940305862063 0.00545901191884269 0.00926846531066211 0.000870344743552921 0.00240500240500241 0 0 0.00424380669460506 0 0.00260283361819901 0.00513039760581445 0.00170023208167915
"genesis" 0.00175985076465516 0.00363934127922846 0.0117962285772063 0.00261103423065876 0.00481000481000481 0.00128955716606917 0 0 0 0.00347044482426535 0.00171013253527148 0.00425058020419787
"growing" 0 0 0.00168517551102947 0.00783310269197629 0.012025012025012 0.00644778583034586 0 0.00636571004190759 0.0780944943381492 0.00260283361819901 0.00513039760581445 0
"helped" 0.00351970152931031 0.00272950595942134 0.00589811428860316 0.00696275794842337 0.00481000481000481 0.0090269001624842 0 0.00106095167365127 0 0.000867611206066338 0 0.0034004641633583
