"baum-dwo" "baum-eco" "baum-go" "baum-lpo" "baum-lwso" "baum-mlo" "baum-mo" "baum-oo" "baum-rbo" "baum-ro" "baum-so" "baum-tto" "baum-two" "baum-wwo" "thompson-cso" "thompson-hmo" "thompson-ko" "thompson-owo" "thompson-spo" "thompson-who"
"injured" 0.00950931913275009 0.00187451965433858 0 0.0021238637329029 0 0.0142048817443595 0.00252691160863193 0.00261123877167328 0 0 0 0.00209520616828696 0.00227992977816283 0 0 0 0.00212965329244399 0.00267101151205962 0.00290334755973638 0
"invented" 0.00237732978318752 0.00562355896301573 0.0101283771807662 0.0021238637329029 0 0 0.00758073482589579 0 0 0.0101538305325684 0 0 0 0 0.00218593568977201 0.00291468710833892 0 0 0 0.00225382586941333
"jackdaws" 0 0 0 0 0 0.044982125523805 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"jellia^s" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00291468710833892 0 0.0480782072170731 0 0
"ladies" 0.00237732978318752 0.01312163758037 0.00253209429519155 0 0 0 0 0.00261123877167328 0.00235849056603774 0 0.00437531447572794 0.00209520616828696 0.00227992977816283 0.00509437326472911 0 0.00291468710833892 0 0.00267101151205962 0 0
"loon" 0 0 0 0 0 0.00236748029072658 0 0 0 0 0 0 0.041038736006931 0 0 0 0 0 0 0
"magicians" 0 0 0.00253209429519155 0.00849545493161159 0 0 0.0202152928690554 0 0 0 0 0 0.00227992977816283 0.00254718663236455 0.00218593568977201 0.00874406132501676 0 0 0 0
"maidens" 0 0 0.0177246600663409 0.00424772746580579 0 0 0.00252691160863193 0 0.00235849056603774 0.00507691526628421 0.00437531447572794 0.00628561850486088 0.00227992977816283 0 0 0 0 0 0 0
"material" 0.00237732978318752 0.00374903930867715 0.00253209429519155 0 0 0.00946992116290632 0 0.00261123877167328 0 0.0025384576331421 0.00218765723786397 0 0.00227992977816283 0 0.00655780706931602 0 0 0.00801303453617885 0.00290334755973638 0
"meekly" 0.00475465956637505 0.00374903930867715 0 0 0 0.00710244087217974 0.00252691160863193 0.00261123877167328 0.00235849056603774 0.0025384576331421 0 0.00628561850486088 0 0.00764155989709366 0 0 0.00212965329244399 0 0 0.00225382586941333
"members" 0.00475465956637505 0 0 0 0 0.00473496058145316 0.00252691160863193 0.00261123877167328 0.00235849056603774 0.0025384576331421 0.00218765723786397 0.00209520616828696 0.00227992977816283 0 0.00218593568977201 0 0.00212965329244399 0 0.00290334755973638 0.0112691293470666
"mysteriously" 0.00237732978318752 0 0.00253209429519155 0.00637159119870869 0 0 0 0 0.00235849056603774 0 0.00437531447572794 0.00209520616828696 0.00455985955632567 0 0.00218593568977201 0.00582937421667784 0 0.00534202302411923 0 0.00676147760823999
"mystery" 0.00237732978318752 0 0 0.00424772746580579 0 0.00236748029072658 0 0.00522247754334656 0 0 0 0.00838082467314784 0 0.00254718663236455 0.00218593568977201 0.00291468710833892 0.00212965329244399 0 0.00290334755973638 0.00901530347765332
"nikobo^s" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0415327781056681 0 0 0 0 0
"occasions" 0 0.00187451965433858 0.00253209429519155 0.00424772746580579 0.00902445627650934 0.00236748029072658 0.0101076464345277 0 0 0 0.00437531447572794 0 0.00227992977816283 0 0.00437187137954401 0 0 0 0.0116133902389455 0
"octagon" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0371609067261241 0 0 0 0 0.00450765173882666
"opportunity" 0 0.00374903930867715 0 0 0 0.00473496058145316 0.00505382321726386 0 0.00471698113207547 0 0.00437531447572794 0.00419041233657392 0 0 0 0.00291468710833892 0.00425930658488798 0.00267101151205962 0 0.00676147760823999
"outer" 0.00237732978318752 0 0.00759628288557466 0.00424772746580579 0.00902445627650934 0.00236748029072658 0 0.00261123877167328 0 0.0025384576331421 0.00218765723786397 0.00628561850486088 0.00227992977816283 0.00254718663236455 0 0 0 0 0.00871004267920913 0
"pale" 0.00237732978318752 0 0 0 0.00902445627650934 0.00473496058145316 0 0.00522247754334656 0.00235849056603774 0 0.00656297171359191 0 0 0 0.00218593568977201 0.00582937421667784 0 0.00534202302411923 0.00290334755973638 0.00676147760823999
"pausing" 0.00237732978318752 0 0 0 0 0.00473496058145316 0 0 0.00235849056603774 0 0.00218765723786397 0.00209520616828696 0.00227992977816283 0 0.00655780706931602 0.00291468710833892 0.0106482664622199 0.00267101151205962 0.00580669511947275 0
"pearl" 0 0.00374903930867715 0 0 0 0.00946992116290632 0 0 0 0.0101538305325684 0 0.00209520616828696 0 0 0.00218593568977201 0 0.0127779197546639 0 0.00290334755973638 0
"persons" 0.00237732978318752 0.00374903930867715 0.00253209429519155 0.00424772746580579 0 0 0.00252691160863193 0.00522247754334656 0 0.0025384576331421 0.00218765723786397 0.00209520616828696 0.0113996488908142 0 0 0 0 0.00534202302411923 0 0
"pictures" 0 0.00187451965433858 0.00253209429519155 0 0 0 0 0.00261123877167328 0.00471698113207547 0 0 0 0.00455985955632567 0.00254718663236455 0.013115614138632 0.00291468710833892 0.00425930658488798 0.00534202302411923 0 0
"plunder" 0 0.00937259827169288 0 0.0021238637329029 0 0 0 0 0 0 0 0.0272376801877305 0 0 0 0 0 0 0 0
"popcorn" 0 0 0 0 0 0 0 0 0 0 0.0415654875194155 0 0 0 0 0 0 0 0 0
"possibly" 0 0.00374903930867715 0.00759628288557466 0.0021238637329029 0 0.00473496058145316 0.00252691160863193 0 0.00235849056603774 0 0.00437531447572794 0.00209520616828696 0.00227992977816283 0.00254718663236455 0 0.00291468710833892 0 0 0 0.00676147760823999
"pound" 0.00237732978318752 0.00187451965433858 0 0 0 0 0 0.00522247754334656 0 0.0025384576331421 0.00218765723786397 0 0 0 0 0 0.0255558395093279 0 0.00290334755973638 0
"punishment" 0.00475465956637505 0 0.00759628288557466 0.00637159119870869 0 0 0.00505382321726386 0 0 0.0025384576331421 0 0.00838082467314784 0.00455985955632567 0 0.00218593568977201 0 0 0.00267101151205962 0 0
"reflection" 0.00237732978318752 0 0.0101283771807662 0.0021238637329029 0 0 0 0 0 0.0025384576331421 0 0 0.00455985955632567 0 0.00437187137954401 0 0.0127779197546639 0 0 0.00450765173882666
"regained" 0 0 0 0 0 0.00473496058145316 0.00252691160863193 0.00522247754334656 0.00471698113207547 0.00761537289942631 0.00875062895145589 0.00209520616828696 0.00227992977816283 0 0 0 0.00212965329244399 0.00267101151205962 0.00290334755973638 0
"regret" 0 0.00374903930867715 0.00506418859038311 0.00424772746580579 0 0.00236748029072658 0 0.00522247754334656 0 0.0025384576331421 0.00218765723786397 0.00628561850486088 0.00455985955632567 0.00254718663236455 0.00218593568977201 0 0 0 0.00290334755973638 0
"reluctantly" 0 0 0 0 0 0 0.00252691160863193 0 0.00235849056603774 0 0.00437531447572794 0 0 0 0.00874374275908803 0.00291468710833892 0.00212965329244399 0.0133550575602981 0.00290334755973638 0.00676147760823999
"remaining" 0.0118866489159376 0.00374903930867715 0.00253209429519155 0 0 0.00236748029072658 0 0.00522247754334656 0.00235849056603774 0.0025384576331421 0 0.00209520616828696 0.00455985955632567 0.00254718663236455 0.00218593568977201 0 0 0 0 0.00225382586941333
"remark" 0 0 0 0.00424772746580579 0 0.00946992116290632 0.00252691160863193 0.00261123877167328 0.00471698113207547 0 0.00437531447572794 0.00419041233657392 0 0 0.00218593568977201 0 0.00212965329244399 0.00267101151205962 0.00290334755973638 0.00225382586941333
"report" 0.00475465956637505 0.00187451965433858 0 0.00637159119870869 0.00902445627650934 0 0 0 0 0.0025384576331421 0 0.00419041233657392 0.00455985955632567 0 0.00655780706931602 0.00291468710833892 0.00212965329244399 0.00534202302411923 0 0
"revenge" 0 0.00562355896301573 0.00506418859038311 0 0.00902445627650934 0 0.0151614696517916 0 0 0 0.00218765723786397 0 0.00455985955632567 0 0.00874374275908803 0 0 0 0 0
"rudely" 0 0.00187451965433858 0 0 0 0.00236748029072658 0 0.00522247754334656 0.00707547169811321 0 0.00656297171359191 0 0.00455985955632567 0 0 0.00874406132501676 0 0.00267101151205962 0.00580669511947275 0.00225382586941333
"rust" 0 0.00374903930867715 0 0 0.00902445627650934 0 0 0 0 0.0025384576331421 0 0 0.0113996488908142 0.0178303064265519 0 0 0 0.00801303453617885 0 0
"sack" 0 0 0.00506418859038311 0 0 0.00710244087217974 0.00252691160863193 0 0.00707547169811321 0.0025384576331421 0.00656297171359191 0 0 0.00254718663236455 0.00218593568977201 0 0.00425930658488798 0.00267101151205962 0.00290334755973638 0
"school" 0 0.0112471179260315 0 0 0 0.00473496058145316 0 0.00261123877167328 0.00235849056603774 0.00761537289942631 0.00218765723786397 0 0 0 0 0 0.00212965329244399 0 0 0.00901530347765332
"secure" 0.00475465956637505 0.0074980786173543 0.00506418859038311 0.00424772746580579 0.0180489125530187 0.00236748029072658 0.00505382321726386 0 0 0 0 0.00419041233657392 0 0 0.00218593568977201 0 0.00212965329244399 0 0 0
"series" 0.00237732978318752 0.00187451965433858 0 0 0 0 0.00252691160863193 0 0.00235849056603774 0 0.00437531447572794 0.00419041233657392 0.00227992977816283 0 0 0.00291468710833892 0 0.00267101151205962 0.00580669511947275 0.01352295521648
"shed" 0.00475465956637505 0 0 0.0021238637329029 0 0 0 0 0.00471698113207547 0 0.0240642296165037 0.00419041233657392 0 0 0 0 0 0 0 0.00225382586941333
"shifting" 0.00713198934956257 0 0.00253209429519155 0 0 0.00236748029072658 0.00252691160863193 0.00783371631501985 0 0 0.00218765723786397 0 0.00227992977816283 0 0.00874374275908803 0.00291468710833892 0.00425930658488798 0 0 0.00225382586941333
"shoofenwaller" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0428226915188533
"sideways" 0 0 0 0 0 0.00236748029072658 0 0 0.00471698113207547 0 0 0 0 0 0.00437187137954401 0 0.0106482664622199 0.00801303453617885 0.0145167377986819 0.00225382586941333
"skillful" 0.00475465956637505 0.00562355896301573 0.00506418859038311 0.00637159119870869 0.0180489125530187 0.00473496058145316 0 0 0 0 0.00218765723786397 0 0.00455985955632567 0 0.00218593568977201 0 0 0 0 0.00225382586941333
"slightest" 0 0 0.0101283771807662 0 0 0 0.00505382321726386 0.00261123877167328 0.00235849056603774 0 0.00656297171359191 0.00419041233657392 0.00227992977816283 0.00764155989709366 0 0 0.00212965329244399 0 0 0.00225382586941333
"smashed" 0.00713198934956257 0 0 0 0.0360978251060374 0.00236748029072658 0.00252691160863193 0.0156674326300397 0 0 0.00218765723786397 0 0.00455985955632567 0.00254718663236455 0 0 0 0 0 0
"snort" 0.00237732978318752 0 0 0 0 0 0 0 0 0 0.00218765723786397 0.00209520616828696 0 0 0.00218593568977201 0.0116587484333557 0.00425930658488798 0.00267101151205962 0.00871004267920913 0.0112691293470666
"stairway" 0.0166413084823127 0 0.0177246600663409 0 0 0 0.00252691160863193 0 0 0 0 0 0 0 0 0.00291468710833892 0 0.00534202302411923 0 0.00225382586941333
"stamping" 0 0 0 0 0 0.00236748029072658 0 0 0 0 0 0.00419041233657392 0 0 0 0.00874406132501676 0.00425930658488798 0.00267101151205962 0.0145167377986819 0.0112691293470666
"straightened" 0 0 0 0 0 0.00236748029072658 0 0 0.00235849056603774 0 0 0.00209520616828696 0 0.00254718663236455 0.00218593568977201 0 0.0106482664622199 0.0106840460482385 0.00290334755973638 0.00901530347765332
"stuttered" 0 0 0 0 0 0 0 0 0.00471698113207547 0 0 0 0 0 0.00218593568977201 0.00291468710833892 0.0191668796319959 0.00801303453617885 0 0.00676147760823999
"tenderly" 0.00237732978318752 0.00187451965433858 0 0 0 0.00473496058145316 0 0 0.00235849056603774 0.0025384576331421 0.00656297171359191 0.00628561850486088 0.00227992977816283 0.00509437326472911 0 0.00291468710833892 0.00212965329244399 0 0.00290334755973638 0.00225382586941333
"tents" 0 0.0187451965433858 0.0101283771807662 0 0 0.00473496058145316 0.00505382321726386 0 0 0 0 0 0 0 0.00218593568977201 0 0 0 0 0
"thankful" 0.00237732978318752 0.00187451965433858 0 0.0021238637329029 0 0 0.00252691160863193 0 0 0 0.00437531447572794 0 0.0068397893344885 0.00509437326472911 0.00437187137954401 0.00291468710833892 0 0.00267101151205962 0.00580669511947275 0.00450765173882666
"thumb" 0.00475465956637505 0 0.00253209429519155 0 0 0.00946992116290632 0 0 0.00471698113207547 0 0.00437531447572794 0 0.00227992977816283 0 0.00437187137954401 0 0.00638895987733197 0 0.00580669511947275 0
"tipped" 0.00237732978318752 0.00187451965433858 0.00506418859038311 0 0 0.00236748029072658 0 0.0104449550866931 0 0.00507691526628421 0.00437531447572794 0.00209520616828696 0 0.0101887465294582 0 0 0 0.00267101151205962 0 0
"tommy" 0 0 0 0 0 0 0 0 0 0 0 0 0.0296390871161168 0 0 0 0.0106482664622199 0 0 0.00225382586941333
"track" 0.00475465956637505 0.00937259827169288 0.00253209429519155 0.00637159119870869 0 0 0.00252691160863193 0 0.00471698113207547 0 0.00218765723786397 0 0.00455985955632567 0 0 0.00291468710833892 0 0.00267101151205962 0 0
"transport" 0 0.0074980786173543 0 0.0021238637329029 0 0 0.00252691160863193 0 0 0.0025384576331421 0 0.00628561850486088 0 0 0 0 0 0.0106840460482385 0.00290334755973638 0.00901530347765332
"trumpeted" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0276854928017719 0 0.0145167377986819 0.00225382586941333
"uncomfortable" 0 0 0.00253209429519155 0.00424772746580579 0 0 0 0.00261123877167328 0.00707547169811321 0 0 0.00419041233657392 0 0.00764155989709366 0 0.00582937421667784 0 0.00534202302411923 0.00290334755973638 0.00450765173882666
"ventured" 0 0.00374903930867715 0 0.00637159119870869 0.00902445627650934 0.00236748029072658 0.00252691160863193 0 0.00235849056603774 0 0 0.00209520616828696 0.00455985955632567 0 0.00218593568977201 0.00291468710833892 0.00212965329244399 0.00267101151205962 0.00580669511947275 0.00225382586941333
"vine" 0 0 0 0 0 0 0.00252691160863193 0 0 0 0 0 0 0 0.0371609067261241 0 0 0 0 0.00225382586941333
"violet" 0.00950931913275009 0 0.00759628288557466 0 0 0.00236748029072658 0.00505382321726386 0 0 0.00761537289942631 0.00218765723786397 0 0 0 0 0.00874406132501676 0 0 0.00580669511947275 0
"visitor" 0.00237732978318752 0.0074980786173543 0.00253209429519155 0 0 0.00710244087217974 0 0.00522247754334656 0 0 0 0.00209520616828696 0 0 0 0.00874406132501676 0 0 0.00871004267920913 0.00225382586941333
"wedding" 0 0 0 0 0 0 0 0 0.00235849056603774 0 0 0 0.0113996488908142 0.00764155989709366 0 0 0.0127779197546639 0.00267101151205962 0.00871004267920913 0
"wisely" 0.00237732978318752 0.00187451965433858 0.00506418859038311 0 0 0.00946992116290632 0.00252691160863193 0.00783371631501985 0 0 0 0.00838082467314784 0 0.00509437326472911 0 0 0 0 0.00290334755973638 0
"wolves" 0 0.00562355896301573 0 0 0 0.00236748029072658 0.00505382321726386 0 0 0.00507691526628421 0 0 0 0.0254718663236455 0 0 0 0 0 0.00225382586941333
"yards" 0.00237732978318752 0.0074980786173543 0.00506418859038311 0 0 0.00236748029072658 0 0 0.00235849056603774 0 0.00218765723786397 0.00209520616828696 0 0 0.00655780706931602 0 0.00851861316977596 0 0 0.00225382586941333
"ache" 0.00475465956637505 0.00374903930867715 0.00253209429519155 0.00424772746580579 0 0.00710244087217974 0 0 0.00471698113207547 0 0 0.00209520616828696 0.00227992977816283 0 0 0.00582937421667784 0 0 0 0.00450765173882666
"advancing" 0 0 0 0.0106193186645145 0 0.00236748029072658 0.00252691160863193 0.00261123877167328 0.00471698113207547 0.00507691526628421 0 0.00209520616828696 0 0 0 0 0.00425930658488798 0 0.00290334755973638 0.00450765173882666
"agreeable" 0 0.00374903930867715 0.00253209429519155 0.00849545493161159 0 0 0 0 0.00235849056603774 0.0025384576331421 0 0.00419041233657392 0.00911971911265133 0 0.00218593568977201 0 0 0.00267101151205962 0.00290334755973638 0
"airlanders" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0480782072170731 0 0
"arched" 0.0118866489159376 0.00374903930867715 0.00759628288557466 0 0 0.00236748029072658 0 0.00261123877167328 0 0.00507691526628421 0.00218765723786397 0.00209520616828696 0 0.00509437326472911 0 0 0 0 0 0
"assisted" 0.00475465956637505 0 0.00253209429519155 0 0 0.0142048817443595 0 0.0104449550866931 0 0 0.00656297171359191 0.00419041233657392 0 0 0 0 0 0 0 0
"bands" 0 0.00374903930867715 0.00506418859038311 0.0021238637329029 0 0.00946992116290632 0.00252691160863193 0.00261123877167328 0 0.0025384576331421 0 0 0 0.00254718663236455 0 0 0.00425930658488798 0 0.00290334755973638 0.00450765173882666
"banner" 0.00237732978318752 0 0.00759628288557466 0 0 0 0.0101076464345277 0 0 0 0 0.00419041233657392 0 0 0.015301549828404 0 0 0 0.00290334755973638 0
"bare" 0.00475465956637505 0 0 0.00424772746580579 0.00902445627650934 0 0.00252691160863193 0.00261123877167328 0 0.00507691526628421 0.00218765723786397 0.00419041233657392 0.00455985955632567 0 0 0.00582937421667784 0 0 0.00290334755973638 0.00225382586941333
"baskets" 0.00237732978318752 0 0 0.0021238637329029 0 0.00236748029072658 0 0.00261123877167328 0 0.00507691526628421 0 0 0 0.00254718663236455 0.015301549828404 0 0.00212965329244399 0 0 0.00676147760823999
"bones" 0.0190186382655002 0 0 0.00424772746580579 0 0 0 0.00261123877167328 0.00235849056603774 0.0025384576331421 0.00218765723786397 0.00209520616828696 0.00227992977816283 0 0.00218593568977201 0 0.00212965329244399 0 0 0
"buildings" 0.00950931913275009 0.0074980786173543 0.00506418859038311 0.0021238637329029 0 0.00710244087217974 0 0.00261123877167328 0 0.0025384576331421 0 0 0 0 0 0.00291468710833892 0 0 0 0.00225382586941333
"captains" 0.00237732978318752 0 0 0 0 0.00236748029072658 0 0.0104449550866931 0 0.0025384576331421 0.00218765723786397 0.0209520616828696 0 0 0 0 0 0 0 0
"cliff" 0 0 0 0 0 0.00473496058145316 0 0.00522247754334656 0 0 0 0 0 0 0.0174874855181761 0.00874406132501676 0.00212965329244399 0 0.00580669511947275 0
"confidence" 0.00237732978318752 0 0.00253209429519155 0 0 0.00710244087217974 0.00252691160863193 0 0 0.00761537289942631 0.00656297171359191 0 0.00227992977816283 0.00254718663236455 0.00437187137954401 0 0 0.00267101151205962 0 0.00225382586941333
"coo-ee-oh^s" 0 0 0.045577697313448 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"costumes" 0.00475465956637505 0.0112471179260315 0.00506418859038311 0 0 0.00236748029072658 0 0 0 0.00761537289942631 0.00437531447572794 0.00209520616828696 0 0.00254718663236455 0 0 0 0 0 0
"cow" 0 0.00187451965433858 0 0 0 0.00946992116290632 0.0101076464345277 0.00261123877167328 0 0 0 0 0 0.0178303064265519 0 0.00291468710833892 0 0 0 0
"crew" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0349749710363521 0 0.00212965329244399 0 0 0.00225382586941333
"crinklink" 0 0 0 0 0.162440212977168 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"critically" 0 0.00374903930867715 0 0 0 0.0118374014536329 0.00252691160863193 0.00261123877167328 0 0 0.00218765723786397 0.00209520616828696 0.0068397893344885 0 0.00218593568977201 0.00291468710833892 0.00212965329244399 0 0 0.00225382586941333
"crowded" 0.00713198934956257 0.00187451965433858 0.00506418859038311 0.0021238637329029 0 0 0.00252691160863193 0.00261123877167328 0 0.00507691526628421 0 0.00419041233657392 0 0 0 0.00291468710833892 0.00638895987733197 0 0.00290334755973638 0
"crushed" 0.00237732978318752 0.00187451965433858 0 0.0021238637329029 0 0.00236748029072658 0 0.00522247754334656 0 0.0025384576331421 0.00218765723786397 0 0.00227992977816283 0.00254718663236455 0 0 0.00851861316977596 0.00534202302411923 0.00290334755973638 0.00225382586941333
"cushion" 0 0 0 0 0 0.00236748029072658 0.00252691160863193 0 0.00707547169811321 0 0.00218765723786397 0 0.00227992977816283 0 0 0 0.00638895987733197 0.0160260690723577 0.00580669511947275 0
"defeat" 0.00713198934956257 0.00374903930867715 0.00253209429519155 0.00637159119870869 0 0.00473496058145316 0.00252691160863193 0.00522247754334656 0 0 0 0.00628561850486088 0 0 0 0 0 0.00267101151205962 0 0
"defiance" 0 0 0.00253209429519155 0.00424772746580579 0 0.00473496058145316 0.00252691160863193 0.00261123877167328 0 0 0.00218765723786397 0.00419041233657392 0.00227992977816283 0 0.01092967844886 0.00291468710833892 0 0 0 0.00225382586941333
"delay" 0 0 0.00253209429519155 0.00637159119870869 0 0.00473496058145316 0.00252691160863193 0 0 0.0025384576331421 0 0.00628561850486088 0.00227992977816283 0 0.00218593568977201 0.00291468710833892 0 0.00267101151205962 0.00290334755973638 0.00450765173882666
"delightedly" 0.00237732978318752 0.00187451965433858 0 0 0 0.00710244087217974 0 0.00261123877167328 0.00471698113207547 0.0025384576331421 0.00437531447572794 0 0 0 0.00437187137954401 0 0 0.00534202302411923 0.00580669511947275 0.00225382586941333
"depths" 0.00237732978318752 0 0 0.00424772746580579 0 0 0 0 0.00471698113207547 0 0.0131259434271838 0 0.00227992977816283 0.00254718663236455 0.00437187137954401 0.00291468710833892 0 0 0 0.00450765173882666
"difference" 0 0.00374903930867715 0 0 0 0.00710244087217974 0 0.00783371631501985 0.00235849056603774 0 0 0 0.0068397893344885 0 0 0 0.00212965329244399 0.00534202302411923 0.00290334755973638 0.00450765173882666
"distinguished" 0.00475465956637505 0.00562355896301573 0.00506418859038311 0.00637159119870869 0 0 0.00252691160863193 0 0.00235849056603774 0.00507691526628421 0 0 0.0068397893344885 0 0 0 0 0 0 0.00225382586941333
"distressed" 0.00475465956637505 0.00562355896301573 0 0 0 0.00710244087217974 0.00252691160863193 0.00522247754334656 0.00707547169811321 0 0 0 0 0 0 0 0 0.00534202302411923 0.00580669511947275 0
"drops" 0 0 0 0 0 0 0 0 0 0.0025384576331421 0.00437531447572794 0 0 0 0.00218593568977201 0.00582937421667784 0.0149075730471079 0.0106840460482385 0 0.00225382586941333
"dug" 0.00475465956637505 0.00374903930867715 0.00253209429519155 0 0 0.00236748029072658 0 0.00261123877167328 0.00235849056603774 0.0025384576331421 0 0.00419041233657392 0.00227992977816283 0.00254718663236455 0 0.00582937421667784 0.00425930658488798 0 0.00290334755973638 0
"emergency" 0 0.00374903930867715 0 0.00424772746580579 0.00902445627650934 0.00946992116290632 0 0.00261123877167328 0 0 0.00437531447572794 0.00209520616828696 0 0 0.00218593568977201 0.00582937421667784 0 0.00534202302411923 0 0
"enabled" 0.00237732978318752 0.00187451965433858 0.00506418859038311 0.0021238637329029 0 0.00473496058145316 0.00252691160863193 0 0.00235849056603774 0 0.00218765723786397 0.00628561850486088 0.00455985955632567 0.00254718663236455 0.00218593568977201 0 0 0 0 0.00225382586941333
"enjoying" 0 0 0 0 0 0.00946992116290632 0 0 0 0 0 0.00419041233657392 0.00455985955632567 0.00254718663236455 0.00218593568977201 0.00291468710833892 0 0.00267101151205962 0.00580669511947275 0.00901530347765332
"enthusiasm" 0 0.00187451965433858 0 0 0 0 0 0 0 0.0025384576331421 0 0.00209520616828696 0.00227992977816283 0 0.013115614138632 0 0.00425930658488798 0.0106840460482385 0 0.00450765173882666
"events" 0 0.00187451965433858 0.0101283771807662 0.00424772746580579 0.00902445627650934 0 0.00252691160863193 0 0 0 0.00218765723786397 0 0.00227992977816283 0 0.00218593568977201 0 0.00212965329244399 0.00267101151205962 0 0.00901530347765332
"faintly" 0 0 0 0 0 0 0 0 0.0117924528301887 0 0 0 0 0 0 0.00291468710833892 0.0191668796319959 0.00534202302411923 0.00290334755973638 0
"fearful" 0 0.00374903930867715 0.00253209429519155 0 0.00902445627650934 0.00473496058145316 0.00252691160863193 0 0 0.0025384576331421 0.00218765723786397 0.00628561850486088 0.00227992977816283 0 0 0.00291468710833892 0 0.00534202302411923 0.00290334755973638 0.00225382586941333
"fists" 0 0 0 0 0 0 0 0.00261123877167328 0 0 0 0 0 0 0.00437187137954401 0.0174881226500335 0.00212965329244399 0 0.0203234329181546 0.00225382586941333
"fled" 0 0 0 0 0 0.00473496058145316 0 0.00522247754334656 0.00235849056603774 0 0 0.00628561850486088 0 0 0.00874374275908803 0 0 0.00267101151205962 0.0116133902389455 0.00225382586941333
"forgive" 0 0.00187451965433858 0 0.00637159119870869 0.0180489125530187 0 0.00252691160863193 0 0 0.0025384576331421 0.00218765723786397 0 0.00455985955632567 0.00509437326472911 0 0 0 0 0.00871004267920913 0.00450765173882666
"freely" 0.00475465956637505 0.00187451965433858 0.00759628288557466 0.0021238637329029 0.0180489125530187 0 0 0 0 0 0.00437531447572794 0.00628561850486088 0.00455985955632567 0.00509437326472911 0 0 0 0 0 0
"gigantic" 0 0.00374903930867715 0.00253209429519155 0 0 0.00236748029072658 0 0.00261123877167328 0 0.0025384576331421 0.00218765723786397 0 0 0 0.01092967844886 0 0 0.00267101151205962 0.0116133902389455 0.00225382586941333
"gillikens" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00218593568977201 0 0.00212965329244399 0.00267101151205962 0.0174200853584183 0.02028443282472
"glorious" 0 0 0 0 0 0.00236748029072658 0 0 0.00943396226415094 0.0025384576331421 0.00656297171359191 0.00628561850486088 0.00455985955632567 0 0.00218593568977201 0 0 0.00267101151205962 0 0.00450765173882666
"gnomes" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00874406132501676 0.0149075730471079 0 0 0.0180306069553066
"groups" 0.00475465956637505 0.0112471179260315 0.00253209429519155 0.0021238637329029 0 0.00236748029072658 0 0 0.00235849056603774 0.0025384576331421 0.00218765723786397 0 0.00227992977816283 0.00254718663236455 0 0 0 0.00267101151205962 0 0.00225382586941333
"guessed" 0 0 0.00253209429519155 0 0 0.00473496058145316 0 0.0104449550866931 0.00235849056603774 0.0025384576331421 0.00218765723786397 0 0.00455985955632567 0 0 0.00291468710833892 0.00212965329244399 0.00534202302411923 0.00290334755973638 0.00225382586941333
"hail" 0 0.00187451965433858 0 0 0.00902445627650934 0 0 0.00261123877167328 0 0 0 0.00209520616828696 0 0 0.01092967844886 0 0 0 0.023226780477891 0.00225382586941333
"homes" 0.00237732978318752 0.00187451965433858 0.0126604714759578 0.0021238637329029 0.00902445627650934 0.00236748029072658 0 0 0.00235849056603774 0.0025384576331421 0.00437531447572794 0 0.00227992977816283 0.00509437326472911 0 0 0.00212965329244399 0 0 0
"hopping" 0 0.00562355896301573 0 0.00424772746580579 0 0 0 0 0.00235849056603774 0 0.00218765723786397 0 0 0 0.00218593568977201 0.00291468710833892 0.00851861316977596 0 0.00580669511947275 0.00676147760823999
"humph" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00655780706931602 0.00291468710833892 0.00425930658488798 0.0106840460482385 0.00871004267920913 0.0112691293470666
"impressive" 0.00475465956637505 0.00187451965433858 0 0.00424772746580579 0 0.00473496058145316 0 0 0.00235849056603774 0 0.00218765723786397 0 0 0 0.00655780706931602 0.00291468710833892 0 0 0.00290334755973638 0.00901530347765332
"impressively" 0 0.00374903930867715 0 0 0 0.00473496058145316 0 0 0.00235849056603774 0.0025384576331421 0.00218765723786397 0 0 0 0.00218593568977201 0.00874406132501676 0.00425930658488798 0.00534202302411923 0.00290334755973638 0.00450765173882666
"including" 0 0.00374903930867715 0.0101283771807662 0 0 0.00236748029072658 0 0 0 0.00761537289942631 0.00218765723786397 0.00628561850486088 0.0068397893344885 0 0 0 0 0 0 0.00225382586941333
"injure" 0.00475465956637505 0.00187451965433858 0.00253209429519155 0.00424772746580579 0 0.00236748029072658 0 0 0 0 0.00437531447572794 0.00419041233657392 0.0068397893344885 0.00254718663236455 0.00218593568977201 0 0 0.00267101151205962 0.00290334755973638 0
