"baum" "evans" "thompson"
"rapid" 0.00221512888727431 0.000941983251537788 0.00246646633478992
"remark" 0.00243664177600174 0.000941983251537788 0.00205538861232493
"render" 0.0028796675534566 0.000941983251537788 0.00123323316739496
"robes" 0.00177210310981944 0 0.00369969950218488
"sally" 0.000221512888727431 0 0.00657724355943978
"scratched" 0.00199361599854688 0 0.00328862177971989
"season" 0.000443025777454861 0.0122457822699912 0.000822155444929973
"seaweed" 0.00177210310981944 0 0.00369969950218488
"securely" 0.00265815466472917 0 0.00205538861232493
"selfish" 0.00110756444363715 0.00847784926384009 0.00123323316739496
"senses" 0.000221512888727431 0.00565189950922673 0.00411077722464986
"shop" 0.00110756444363715 0.00282594975461336 0.00369969950218488
"shown" 0.00243664177600174 0.00188396650307558 0.00164431088985995
"silken" 0.00265815466472917 0 0.00205538861232493
"smiles" 0.00243664177600174 0.00188396650307558 0.00164431088985995
"sneered" 0.00110756444363715 0.000941983251537788 0.00452185494711485
"sparks" 0.00110756444363715 0.000941983251537788 0.00452185494711485
"spiders" 0.00354420621963889 0.000941983251537788 0
"spin" 0.000443025777454861 0.00282594975461336 0.00493293266957984
"sputtered" 0 0 0.00698832128190477
"stove" 0.000221512888727431 0.00188396650307558 0.00575508811450981
"suggest" 0.00177210310981944 0.00282594975461336 0.00246646633478992
"suns" 0.00332269333091146 0.00188396650307558 0
"surly" 0.00310118044218403 0 0.00123323316739496
"swallow" 0.00265815466472917 0.000941983251537788 0.00164431088985995
"tenderly" 0.0028796675534566 0 0.00164431088985995
"thinks" 0.00221512888727431 0.00282594975461336 0.00164431088985995
"threat" 0.00243664177600174 0.00188396650307558 0.00164431088985995
"throng" 0.00332269333091146 0 0.000822155444929973
"thumb" 0.00221512888727431 0 0.00287754405725491
"track" 0.00332269333091146 0 0.000822155444929973
"twitching" 0 0 0.00698832128190477
"vigorously" 0.000443025777454861 0.00470991625768894 0.00411077722464986
"violet" 0.00243664177600174 0.000941983251537788 0.00205538861232493
"waken" 0.00110756444363715 0 0.00493293266957984
"warn" 0.00243664177600174 0.000941983251537788 0.00205538861232493
"wickedness" 0.00221512888727431 0.00282594975461336 0.00164431088985995
"wire" 0.00132907733236458 0 0.00452185494711485
"wolves" 0.00354420621963889 0 0.000411077722464986
"worries" 0.00155059022109201 0.00470991625768894 0.00205538861232493
"absurd" 0.00332269333091146 0 0.000411077722464986
"accompany" 0.00221512888727431 0.00376793300615115 0.000822155444929973
"ache" 0.00265815466472917 0 0.00164431088985995
"affairs" 0.00110756444363715 0.000941983251537788 0.00411077722464986
"affectionately" 0.00110756444363715 0 0.00452185494711485
"agreeable" 0.0028796675534566 0 0.00123323316739496
"amusing" 0.00110756444363715 0 0.00452185494711485
"appears" 0.00132907733236458 0.00470991625768894 0.00205538861232493
"arrangement" 0.00243664177600174 0.00470991625768894 0
"babies" 0.0028796675534566 0.000941983251537788 0.000822155444929973
"backwards" 0.000221512888727431 0.00188396650307558 0.00534401039204482
"bands" 0.00243664177600174 0 0.00205538861232493
"belongs" 0.00332269333091146 0 0.000411077722464986
"bind" 0.00199361599854688 0.00376793300615115 0.00123323316739496
"blinked" 0.000886051554909722 0 0.00493293266957984
"changes" 0.000221512888727431 0.0122457822699912 0.000822155444929973
"cheese" 0.00332269333091146 0.000941983251537788 0
"cliff" 0.000443025777454861 0 0.00575508811450981
"collection" 0.00132907733236458 0 0.00411077722464986
"complacently" 0.000221512888727431 0 0.0061661658369748
"conference" 0.00110756444363715 0.00376793300615115 0.00287754405725491
"confidence" 0.00243664177600174 0.000941983251537788 0.00164431088985995
"constant" 0.00199361599854688 0.00565189950922673 0.000411077722464986
"contentedly" 0.00132907733236458 0 0.00411077722464986
"cookies" 0.00265815466472917 0 0.00164431088985995
"curly" 0.000886051554909722 0 0.00493293266957984
"darting" 0.000443025777454861 0.00188396650307558 0.00493293266957984
"daybreak" 0.00354420621963889 0 0
"defy" 0.00243664177600174 0 0.00205538861232493
"degree" 0.00110756444363715 0.00941983251537788 0.000411077722464986
"depends" 0.00132907733236458 0.00470991625768894 0.00205538861232493
"desired" 0.00199361599854688 0.00188396650307558 0.00205538861232493
"determinedly" 0 0 0.00657724355943978
"dew" 0.00110756444363715 0.000941983251537788 0.00411077722464986
"difficulties" 0.00243664177600174 0.00376793300615115 0.000411077722464986
"dig" 0.00221512888727431 0 0.00246646633478992
"disposition" 0.0028796675534566 0.000941983251537788 0.000822155444929973
"disturb" 0.00265815466472917 0.00188396650307558 0.000822155444929973
"dragon^s" 0.00310118044218403 0.000941983251537788 0.000411077722464986
"dressing" 0.00221512888727431 0 0.00246646633478992
"elected" 0.00132907733236458 0.00941983251537788 0
"embarrassed" 0.00155059022109201 0.00188396650307558 0.00287754405725491
"enchantments" 0.00354420621963889 0 0
"entering" 0.00177210310981944 0.00282594975461336 0.00205538861232493
"fearing" 0.00243664177600174 0.00188396650307558 0.00123323316739496
"filling" 0.00243664177600174 0.00188396650307558 0.00123323316739496
"finds" 0.00177210310981944 0.00565189950922673 0.000822155444929973
"fled" 0.00110756444363715 0.000941983251537788 0.00411077722464986
"formerly" 0.0028796675534566 0.000941983251537788 0.000822155444929973
"fro" 0.00110756444363715 0.00282594975461336 0.00328862177971989
"fury" 0.000664538666182292 0 0.00534401039204482
"gale" 0.000886051554909722 0.00188396650307558 0.00411077722464986
"generals" 0.00354420621963889 0 0
"gong" 0.0028796675534566 0 0.00123323316739496
"graceful" 0.0028796675534566 0.000941983251537788 0.000822155444929973
"greed" 0 0.0141297487730668 0.000411077722464986
"gulch" 0 0 0.00657724355943978
"handy^s" 0 0 0.00657724355943978
"hats" 0.00265815466472917 0 0.00164431088985995
"hesitation" 0.00310118044218403 0 0.000822155444929973
"hissed" 0.000443025777454861 0 0.00575508811450981
"hum" 0.000886051554909722 0 0.00493293266957984
"humor" 0.000443025777454861 0.00282594975461336 0.00452185494711485
"impressively" 0.00110756444363715 0 0.00452185494711485
"influence" 0.00132907733236458 0.0075358660123023 0.000822155444929973
"inhabited" 0.00221512888727431 0.00188396650307558 0.00164431088985995
"intent" 0.00221512888727431 0.00282594975461336 0.00123323316739496
"intention" 0.00132907733236458 0.00282594975461336 0.00287754405725491
"interrupt" 0.00265815466472917 0.00188396650307558 0.000822155444929973
"kalidah" 0.00332269333091146 0.000941983251537788 0
"landscape" 0.00332269333091146 0.000941983251537788 0
"leads" 0.00243664177600174 0.00282594975461336 0.000822155444929973
"ledge" 0.00155059022109201 0 0.00369969950218488
"lend" 0.00110756444363715 0.00188396650307558 0.00369969950218488
"lightning" 0.000664538666182292 0.00188396650307558 0.00452185494711485
"likes" 0.00177210310981944 0.00565189950922673 0.000822155444929973
"load" 0.000886051554909722 0.000941983251537788 0.00452185494711485
"madam" 0.0028796675534566 0.000941983251537788 0.000822155444929973
"magically" 0.00155059022109201 0 0.00369969950218488
"maidens" 0.00354420621963889 0 0
"mansion" 0.00221512888727431 0.00470991625768894 0.000411077722464986
"mcgraw" 0 0.0150717320246046 0
"meekly" 0.00310118044218403 0 0.000822155444929973
"mo" 0.00332269333091146 0.000941983251537788 0
"mood" 0.00199361599854688 0.00470991625768894 0.000822155444929973
"moreover" 0.00332269333091146 0 0.000411077722464986
"mouths" 0.00199361599854688 0.00282594975461336 0.00164431088985995
"mt" 0 0 0.00657724355943978
"normal" 0 0.013187765521529 0.000822155444929973
"pack" 0.000664538666182292 0.00376793300615115 0.00369969950218488
"pages" 0.00177210310981944 0.000941983251537788 0.00287754405725491
"partly" 0.00177210310981944 0 0.00328862177971989
"passages" 0.0028796675534566 0 0.00123323316739496
"permission" 0.00221512888727431 0.00188396650307558 0.00164431088985995
"persisted" 0.0028796675534566 0 0.00123323316739496
"personal" 0.00199361599854688 0.00376793300615115 0.00123323316739496
"pinhead" 0.000221512888727431 0.013187765521529 0.000411077722464986
"planes" 0 0.00847784926384009 0.00287754405725491
"planted" 0.00177210310981944 0.00188396650307558 0.00246646633478992
"poison" 0.00332269333091146 0 0.000411077722464986
"pound" 0.000664538666182292 0 0.00534401039204482
"pray" 0.00155059022109201 0.00282594975461336 0.00246646633478992
"preparations" 0.00354420621963889 0 0
"presents" 0.00132907733236458 0.000941983251537788 0.00369969950218488
"pressing" 0.000664538666182292 0 0.00534401039204482
"pretended" 0.000886051554909722 0 0.00493293266957984
"provoked" 0.00354420621963889 0 0
"pump" 0.00354420621963889 0 0
"reasonable" 0.00199361599854688 0.00282594975461336 0.00164431088985995
"regret" 0.00310118044218403 0 0.000822155444929973
"remaining" 0.0028796675534566 0.000941983251537788 0.000822155444929973
"require" 0.00177210310981944 0.00376793300615115 0.00164431088985995
"safer" 0.00155059022109201 0 0.00369969950218488
"sees" 0.00177210310981944 0.00282594975461336 0.00205538861232493
"she^d" 0.00177210310981944 0.00565189950922673 0.000822155444929973
"shifting" 0.00177210310981944 0 0.00328862177971989
"skamperoo^s" 0 0 0.00657724355943978
"snatch" 0 0 0.00657724355943978
"sniff" 0.000886051554909722 0 0.00493293266957984
"society" 0.00155059022109201 0.0075358660123023 0.000411077722464986
"source" 0.00132907733236458 0.00941983251537788 0
"spoiled" 0.00199361599854688 0 0.00287754405725491
"stag" 0 0 0.00657724355943978
"stall" 0.00132907733236458 0 0.00411077722464986
"stamped" 0.00132907733236458 0 0.00411077722464986
"stinkfoot" 0 0.0150717320246046 0
"studded" 0.00199361599854688 0 0.00287754405725491
"sulkily" 0.000664538666182292 0 0.00534401039204482
"sweep" 0.00243664177600174 0.00188396650307558 0.00123323316739496
"tells" 0.00155059022109201 0.00188396650307558 0.00287754405725491
"test" 0.00155059022109201 0.00565189950922673 0.00123323316739496
"thumping" 0.000221512888727431 0.00188396650307558 0.00534401039204482
"ticklemonsters" 0 0.0150717320246046 0
"tire" 0.00265815466472917 0.00188396650307558 0.000822155444929973
"to-morrow" 0.00265815466472917 0 0.00164431088985995
"toe" 0.00177210310981944 0.000941983251537788 0.00287754405725491
"tore" 0.00155059022109201 0 0.00369969950218488
"travels" 0.00243664177600174 0.000941983251537788 0.00164431088985995
"tucked" 0.00221512888727431 0 0.00246646633478992
"unlike" 0.00221512888727431 0.00282594975461336 0.00123323316739496
"utter" 0.00177210310981944 0.00188396650307558 0.00246646633478992
"villain" 0.000664538666182292 0 0.00534401039204482
"weep" 0.0028796675534566 0 0.00123323316739496
"what-a-butter" 0 0 0.00657724355943978
"addition" 0.00199361599854688 0.00188396650307558 0.00164431088985995
"advancing" 0.00177210310981944 0.00188396650307558 0.00205538861232493
"aha" 0.00155059022109201 0.000941983251537788 0.00287754405725491
"alas" 0.00243664177600174 0.00282594975461336 0.000411077722464986
"amount" 0.00265815466472917 0.00282594975461336 0
"appetite" 0.00221512888727431 0 0.00205538861232493
"arched" 0.00332269333091146 0 0
"attitude" 0.000664538666182292 0.00565189950922673 0.00246646633478992
"avast" 0 0 0.0061661658369748
"awaiting" 0.00243664177600174 0.00188396650307558 0.000822155444929973
"awakened" 0.00177210310981944 0.00282594975461336 0.00164431088985995
"bare" 0.00243664177600174 0 0.00164431088985995
"barred" 0.00199361599854688 0.000941983251537788 0.00205538861232493
"baskets" 0.000886051554909722 0 0.00452185494711485
"berry" 0.00310118044218403 0 0.000411077722464986
"bidding" 0.00155059022109201 0.000941983251537788 0.00287754405725491
"bottles" 0.000886051554909722 0 0.00452185494711485
"brain" 0.000886051554909722 0.00847784926384009 0.000822155444929973
"brighter" 0.00199361599854688 0.00470991625768894 0.000411077722464986
"bronze" 0.0028796675534566 0 0.000822155444929973
"broom" 0.00221512888727431 0.00188396650307558 0.00123323316739496
"bumpo" 0 0 0.0061661658369748
"cell" 0.000664538666182292 0.00847784926384009 0.00123323316739496
"chemicals" 0.00110756444363715 0.00941983251537788 0
"circumstances" 0.00199361599854688 0.00282594975461336 0.00123323316739496
"cloak" 0.000221512888727431 0.000941983251537788 0.00534401039204482
"clothed" 0.0028796675534566 0.000941983251537788 0.000411077722464986
"compared" 0.00132907733236458 0.00659388276076451 0.000822155444929973
"confided" 0.000221512888727431 0 0.00575508811450981
"constructed" 0.00199361599854688 0 0.00246646633478992
"costumes" 0.00332269333091146 0 0
"council" 0.00265815466472917 0 0.00123323316739496
"counting" 0.000886051554909722 0 0.00452185494711485
"crawl" 0.00265815466472917 0.000941983251537788 0.000822155444929973
"crossly" 0.000443025777454861 0 0.00534401039204482
"crushed" 0.00155059022109201 0 0.00328862177971989
"curling" 0.000664538666182292 0.00282594975461336 0.00369969950218488
"current" 0.00177210310981944 0.00470991625768894 0.000822155444929973
"cute" 0.000886051554909722 0.00470991625768894 0.00246646633478992
"damp" 0.00132907733236458 0 0.00369969950218488
"de" 0 0.00847784926384009 0.00246646633478992
"dears" 0.00177210310981944 0.00188396650307558 0.00205538861232493
"deceive" 0.00310118044218403 0 0.000411077722464986
"decorated" 0.00243664177600174 0 0.00164431088985995
"defeated" 0.00243664177600174 0.00282594975461336 0.000411077722464986
"dense" 0.00132907733236458 0.00188396650307558 0.00287754405725491
"deserves" 0.00221512888727431 0.00188396650307558 0.00123323316739496
"discoverer" 0 0 0.0061661658369748
"dogs" 0.00177210310981944 0.00188396650307558 0.00205538861232493
"drawer" 0.00199361599854688 0 0.00246646633478992
"dreamed" 0.00199361599854688 0.00188396650307558 0.00164431088985995
"dug" 0.00221512888727431 0 0.00205538861232493
"e" 0.00332269333091146 0 0
"exquisite" 0.00310118044218403 0 0.000411077722464986
"farewell" 0.00199361599854688 0 0.00246646633478992
"favored" 0.00265815466472917 0.00282594975461336 0
"fitting" 0.00221512888727431 0 0.00205538861232493
"flower-pot" 0.00332269333091146 0 0
"frowned" 0.00177210310981944 0 0.00287754405725491
"gained" 0.00265815466472917 0.000941983251537788 0.000822155444929973
"gather" 0.00243664177600174 0 0.00164431088985995
"gilliken" 0 0 0.0061661658369748
"glee" 0.00243664177600174 0 0.00164431088985995
"gleefully" 0.000886051554909722 0 0.00452185494711485
"glowed" 0.00199361599854688 0.000941983251537788 0.00205538861232493
"graciously" 0.00177210310981944 0 0.00287754405725491
"grasp" 0.00132907733236458 0.000941983251537788 0.00328862177971989
"grim" 0.00132907733236458 0 0.00369969950218488
"hearth" 0.00177210310981944 0 0.00287754405725491
"heartless" 0.00265815466472917 0.00188396650307558 0.000411077722464986
"hearty" 0.00155059022109201 0 0.00328862177971989
"heaved" 0.000886051554909722 0.00282594975461336 0.00328862177971989
"height" 0.00132907733236458 0.00188396650307558 0.00287754405725491
"horrified" 0.00199361599854688 0.000941983251537788 0.00205538861232493
"host" 0.00132907733236458 0.000941983251537788 0.00328862177971989
"hurled" 0.000664538666182292 0 0.00493293266957984
"imposing" 0.00310118044218403 0 0.000411077722464986
"inhabit" 0.00265815466472917 0 0.00123323316739496
"invented" 0.00265815466472917 0 0.00123323316739496
"invitation" 0.00177210310981944 0.000941983251537788 0.00246646633478992
"jinn^s" 0 0 0.0061661658369748
"largest" 0.000664538666182292 0.00188396650307558 0.00411077722464986
"lately" 0.00199361599854688 0.00376793300615115 0.000822155444929973
"lazy" 0.00110756444363715 0.00282594975461336 0.00287754405725491
"likewise" 0.00310118044218403 0.000941983251537788 0
"lines" 0.00110756444363715 0.000941983251537788 0.00369969950218488
"lit" 0.000886051554909722 0.00188396650307558 0.00369969950218488
"mechanical" 0.00110756444363715 0 0.00411077722464986
"melt" 0.00221512888727431 0.00376793300615115 0.000411077722464986
"modestly" 0.00265815466472917 0 0.00123323316739496
"monster^s" 0.000664538666182292 0.00847784926384009 0.00123323316739496
"naughty" 0.00310118044218403 0.000941983251537788 0
"nina" 0 0 0.0061661658369748
"old-fashioned" 0.000221512888727431 0 0.00575508811450981
"ornaments" 0.00243664177600174 0 0.00164431088985995
"parted" 0.00265815466472917 0.00188396650307558 0.000411077722464986
"pearl" 0.00155059022109201 0 0.00328862177971989
"period" 0.00199361599854688 0.00376793300615115 0.000822155444929973
"petals" 0.000443025777454861 0.000941983251537788 0.00493293266957984
"pitch" 0.000443025777454861 0.00659388276076451 0.00246646633478992
"planning" 0.00110756444363715 0.00188396650307558 0.00328862177971989
"plush" 0.00132907733236458 0 0.00369969950218488
"polishing" 0.00132907733236458 0 0.00369969950218488
"pooh" 0.00155059022109201 0 0.00328862177971989
"porch" 0.00199361599854688 0.00470991625768894 0.000411077722464986
"provided" 0.00155059022109201 0.00376793300615115 0.00164431088985995
"range" 0.00243664177600174 0 0.00164431088985995
"rascal" 0.000664538666182292 0 0.00493293266957984
"rattled" 0.00155059022109201 0 0.00328862177971989
"readily" 0.00221512888727431 0.000941983251537788 0.00164431088985995
"regard" 0.00177210310981944 0.00282594975461336 0.00164431088985995
"responsible" 0.00110756444363715 0.00188396650307558 0.00328862177971989
"returning" 0.00110756444363715 0.00188396650307558 0.00328862177971989
"ribbon" 0.00310118044218403 0 0.000411077722464986
"riches" 0.00243664177600174 0.00188396650307558 0.000822155444929973
"risk" 0.00199361599854688 0.000941983251537788 0.00205538861232493
"roughly" 0.000443025777454861 0.000941983251537788 0.00493293266957984
"royalty" 0.00110756444363715 0.000941983251537788 0.00369969950218488
"rudely" 0.00155059022109201 0.000941983251537788 0.00287754405725491
"sack" 0.00221512888727431 0 0.00205538861232493
"sceptre" 0.00310118044218403 0 0.000411077722464986
"schnozzle" 0 0.0141297487730668 0
"seconds" 0.00199361599854688 0.00282594975461336 0.00123323316739496
"ships" 0.000221512888727431 0.000941983251537788 0.00534401039204482
"sick" 0.00221512888727431 0.00282594975461336 0.000822155444929973
"silvery" 0.00177210310981944 0 0.00287754405725491
"skill" 0.00221512888727431 0 0.00205538861232493
"skip" 0.000443025777454861 0.000941983251537788 0.00493293266957984
"sober" 0.00265815466472917 0 0.00123323316739496
"soldier^s" 0.00155059022109201 0 0.00328862177971989
"specimens" 0.000443025777454861 0 0.00534401039204482
"spikes" 0.000664538666182292 0.00188396650307558 0.00411077722464986
"squealed" 0.000221512888727431 0.00188396650307558 0.00493293266957984
"stork" 0.00310118044218403 0 0.000411077722464986
"strangely" 0.00177210310981944 0.000941983251537788 0.00246646633478992
"stratovanians" 0 0 0.0061661658369748
"strip" 0.00265815466472917 0 0.00123323316739496
"students" 0.0028796675534566 0.00188396650307558 0
"substance" 0.00110756444363715 0.00847784926384009 0.000411077722464986
"suffered" 0.00177210310981944 0.00376793300615115 0.00123323316739496
"suffering" 0.00132907733236458 0.0075358660123023 0.000411077722464986
"summoned" 0.00243664177600174 0 0.00164431088985995
"sympathy" 0.00243664177600174 0.000941983251537788 0.00123323316739496
"tables" 0.00177210310981944 0.000941983251537788 0.00246646633478992
"taller" 0.00132907733236458 0.00282594975461336 0.00246646633478992
"tearing" 0.00132907733236458 0 0.00369969950218488
"thirsty" 0.00199361599854688 0.00188396650307558 0.00164431088985995
"tickled" 0.000221512888727431 0.00470991625768894 0.00369969950218488
"totally" 0.000221512888727431 0.0122457822699912 0.000411077722464986
"trace" 0.00155059022109201 0 0.00328862177971989
"truck" 0.00221512888727431 0.000941983251537788 0.00164431088985995
"tubekins" 0.00332269333091146 0 0
"twigs" 0.00110756444363715 0 0.00411077722464986
"twobyfour" 0 0 0.0061661658369748
"undertake" 0.00332269333091146 0 0
"visualize" 0 0.013187765521529 0.000411077722464986
"wager" 0 0 0.0061661658369748
"warningly" 0.00199361599854688 0 0.00246646633478992
"watts" 0 0.0141297487730668 0
"weapon" 0.00177210310981944 0 0.00287754405725491
"weather" 0.00177210310981944 0.00188396650307558 0.00205538861232493
"wiped" 0.00332269333091146 0 0
"wouldn" 0 0 0.0061661658369748
"acknowledge" 0.00221512888727431 0 0.00164431088985995
"acted" 0.00155059022109201 0.00282594975461336 0.00164431088985995
"admiring" 0.00177210310981944 0 0.00246646633478992
"altitude" 0.000221512888727431 0 0.00534401039204482
"art" 0.00221512888727431 0.00188396650307558 0.000822155444929973
"articles" 0.00199361599854688 0 0.00205538861232493
"assisted" 0.00310118044218403 0 0
"athletic" 0.00243664177600174 0 0.00123323316739496
"authority" 0.00155059022109201 0.00282594975461336 0.00164431088985995
"barren" 0.00155059022109201 0.00282594975461336 0.00164431088985995
"begins" 0.000886051554909722 0.0075358660123023 0.000822155444929973
"blind" 0.00177210310981944 0.00282594975461336 0.00123323316739496
"bull" 0 0.013187765521529 0
"bumps" 0.00221512888727431 0 0.00164431088985995
"bunn" 0.00310118044218403 0 0
"burrow" 0.0028796675534566 0 0.000411077722464986
"calls" 0.00110756444363715 0.00188396650307558 0.00287754405725491
"camel" 0.000221512888727431 0 0.00534401039204482
"captain^s" 0.000221512888727431 0 0.00534401039204482
"captives" 0.00243664177600174 0 0.00123323316739496
"castles" 0.000221512888727431 0 0.00534401039204482
"chalk^s" 0 0 0.00575508811450981
"character" 0.00132907733236458 0.00565189950922673 0.000822155444929973
"charger" 0.000221512888727431 0 0.00534401039204482
"civilization" 0.000886051554909722 0.00941983251537788 0
"cleverness" 0.00221512888727431 0 0.00164431088985995
"clutched" 0.000221512888727431 0.000941983251537788 0.00493293266957984
"confess" 0.00243664177600174 0.00188396650307558 0.000411077722464986
"confronted" 0.00199361599854688 0.000941983251537788 0.00164431088985995
"couldn" 0 0 0.00575508811450981
"creature^s" 0.00221512888727431 0 0.00164431088985995
"cries" 0.00132907733236458 0 0.00328862177971989
"curved" 0.00110756444363715 0.000941983251537788 0.00328862177971989
"deeds" 0.00265815466472917 0.00188396650307558 0
"delightedly" 0.00155059022109201 0 0.00287754405725491
"dies" 0.00155059022109201 0.00565189950922673 0.000411077722464986
"discovering" 0.00110756444363715 0.000941983251537788 0.00328862177971989
"dismissed" 0.00155059022109201 0 0.00287754405725491
"distinct" 0.00265815466472917 0.000941983251537788 0.000411077722464986
"distressed" 0.00199361599854688 0.000941983251537788 0.00164431088985995
"domed" 0.00265815466472917 0 0.000822155444929973
"dotted" 0.00132907733236458 0 0.00328862177971989
"drowned" 0.00155059022109201 0 0.00287754405725491
"dwelling" 0.00221512888727431 0.000941983251537788 0.00123323316739496
"eventually" 0 0.013187765521529 0
"extraordinary" 0.00243664177600174 0 0.00123323316739496
"faintly" 0 0.000941983251537788 0.00534401039204482
"faith" 0.000664538666182292 0.00941983251537788 0.000411077722464986
"fancy" 0.00132907733236458 0 0.00328862177971989
"fences" 0.00243664177600174 0 0.00123323316739496
"fifteen" 0.00177210310981944 0.00282594975461336 0.00123323316739496
"fixed" 0.00177210310981944 0.000941983251537788 0.00205538861232493
"flow" 0.000443025777454861 0.0113037990184535 0
"flowing" 0.00155059022109201 0.00470991625768894 0.000822155444929973
"fragrance" 0.00243664177600174 0 0.00123323316739496
"fur" 0.00110756444363715 0.00470991625768894 0.00164431088985995
"generously" 0.000443025777454861 0 0.00493293266957984
"girrephalumps" 0 0.013187765521529 0
"glistening" 0.00265815466472917 0.00188396650307558 0
"grandfather" 0.00155059022109201 0.00565189950922673 0.000411077722464986
"grief" 0.00199361599854688 0 0.00205538861232493
"guessed" 0.00132907733236458 0.00188396650307558 0.00246646633478992
"haste" 0.0028796675534566 0 0.000411077722464986
"health" 0.00155059022109201 0.00188396650307558 0.00205538861232493
"herku" 0.00310118044218403 0 0
"hoochafoo" 0 0 0.00575508811450981
"instrument" 0.00243664177600174 0 0.00123323316739496
"introduce" 0.00177210310981944 0.00470991625768894 0.000411077722464986
"jagged" 0.000886051554909722 0.00470991625768894 0.00205538861232493
"jury" 0.00310118044218403 0 0
"kind-hearted" 0.00132907733236458 0 0.00328862177971989
"lamp" 0.000221512888727431 0 0.00534401039204482
"lincoln" 0 0.013187765521529 0
"list" 0.00110756444363715 0 0.00369969950218488
"meditation" 0 0.013187765521529 0
"merriment" 0.00155059022109201 0.000941983251537788 0.00246646633478992
"moment^s" 0.00221512888727431 0.000941983251537788 0.00123323316739496
"musingly" 0.00310118044218403 0 0
"nerves" 0.00199361599854688 0.00282594975461336 0.000822155444929973
"noting" 0.00132907733236458 0 0.00328862177971989
"octapongland" 0 0.013187765521529 0
"outstretched" 0.00177210310981944 0.000941983251537788 0.00205538861232493
"ozga" 0.00310118044218403 0 0
"ozoplane" 0 0 0.00575508811450981
"paint" 0.00177210310981944 0 0.00246646633478992
"pan" 0.00155059022109201 0.000941983251537788 0.00246646633478992
"parents" 0.00110756444363715 0.00659388276076451 0.000822155444929973
"pebbles" 0.00132907733236458 0 0.00328862177971989
"peoples" 0.00177210310981944 0.00376793300615115 0.000822155444929973
"perplexed" 0.00265815466472917 0.00188396650307558 0
"pies" 0.00155059022109201 0 0.00287754405725491
"pitcher" 0.000221512888727431 0.00941983251537788 0.00123323316739496
"plains" 0.00310118044218403 0 0
"pompously" 0.00155059022109201 0 0.00287754405725491
"possessed" 0.00243664177600174 0 0.00123323316739496
"prevented" 0.00310118044218403 0 0
"pricked" 0.00265815466472917 0 0.000822155444929973
"process" 0.000443025777454861 0.00941983251537788 0.000822155444929973
"protected" 0.0028796675534566 0 0.000411077722464986
"protest" 0.00243664177600174 0.000941983251537788 0.000822155444929973
"puzzle" 0.00221512888727431 0.000941983251537788 0.00123323316739496
"recently" 0.00110756444363715 0.00565189950922673 0.00123323316739496
"resist" 0.00221512888727431 0.00188396650307558 0.000822155444929973
"respectable" 0.0028796675534566 0.000941983251537788 0
"rights" 0.00132907733236458 0.00188396650307558 0.00246646633478992
"rings" 0.00155059022109201 0 0.00287754405725491
"rora" 0.00310118044218403 0 0
"salamander" 0.000221512888727431 0 0.00534401039204482
"scepter" 0.000664538666182292 0.000941983251537788 0.00411077722464986
"scowled" 0.00177210310981944 0.000941983251537788 0.00205538861232493
"screams" 0.00110756444363715 0.00282594975461336 0.00246646633478992
"secrets" 0.00199361599854688 0.000941983251537788 0.00164431088985995
"seeds" 0.00177210310981944 0.00188396650307558 0.00164431088985995
"sheet" 0.00177210310981944 0.000941983251537788 0.00205538861232493
"shelf" 0.00221512888727431 0 0.00164431088985995
"shell" 0.000886051554909722 0.00376793300615115 0.00246646633478992
"shells" 0.000221512888727431 0.000941983251537788 0.00493293266957984
"shortly" 0.000221512888727431 0.00470991625768894 0.00328862177971989
"shouting" 0.00155059022109201 0.000941983251537788 0.00246646633478992
"skirts" 0.00177210310981944 0 0.00246646633478992
"sobbing" 0.00243664177600174 0 0.00123323316739496
"soil" 0.000886051554909722 0.00659388276076451 0.00123323316739496
"somersault" 0.000886051554909722 0 0.00411077722464986
"sought" 0.00132907733236458 0.00376793300615115 0.00164431088985995
"spare" 0.00243664177600174 0 0.00123323316739496
"spiral" 0.000886051554909722 0.00376793300615115 0.00246646633478992
"spoons" 0.00199361599854688 0 0.00205538861232493
"spray" 0.00110756444363715 0.00282594975461336 0.00246646633478992
"springs" 0.000886051554909722 0.000941983251537788 0.00369969950218488
"spy" 0.00110756444363715 0 0.00369969950218488
"spyglass" 0.00155059022109201 0 0.00287754405725491
"squinting" 0 0 0.00575508811450981
"staffs" 0 0 0.00575508811450981
"stilts" 0 0 0.00575508811450981
"stretch" 0.00132907733236458 0 0.00328862177971989
"strode" 0.000443025777454861 0 0.00493293266957984
"stumbling" 0.000664538666182292 0.000941983251537788 0.00411077722464986
"sugar" 0.000443025777454861 0.0075358660123023 0.00164431088985995
"suspicious" 0.00221512888727431 0.00188396650307558 0.000822155444929973
"tazander" 0 0 0.00575508811450981
"terms" 0.000443025777454861 0.0075358660123023 0.00164431088985995
"thread" 0.00177210310981944 0.00188396650307558 0.00164431088985995
"threats" 0.00132907733236458 0 0.00328862177971989
"to-day" 0.0028796675534566 0 0.000411077722464986
"trade" 0.000886051554909722 0.00282594975461336 0.00287754405725491
"twisting" 0.00132907733236458 0.000941983251537788 0.00287754405725491
"underbrush" 0.00265815466472917 0 0.000822155444929973
"uses" 0.0028796675534566 0.000941983251537788 0
"valleys" 0.00221512888727431 0.000941983251537788 0.00123323316739496
"vessel" 0.000443025777454861 0 0.00493293266957984
