"baum-dwo" "baum-eco" "baum-go" "baum-lpo" "baum-lwso" "baum-mlo" "baum-mo" "baum-oo" "baum-rbo" "baum-ro" "baum-so" "baum-tto" "baum-two" "baum-wwo" "evans-dmao" "evans-fmo" "thompson-cso" "thompson-hmo" "thompson-ko" "thompson-owo" "thompson-spo" "thompson-who"
"cats" 0.00713198934956257 0 0.00253209429519155 0 0 0.00236748029072658 0.00252691160863193 0.00261123877167328 0.00471698113207547 0 0.00218765723786397 0 0.00227992977816283 0 0 0 0 0.00291468710833892 0 0 0 0.00225382586941333
"celebrate" 0 0 0.00253209429519155 0 0 0 0.00505382321726386 0 0.00235849056603774 0.00507691526628421 0 0 0 0.00254718663236455 0 0 0.00218593568977201 0 0 0.00534202302411923 0.00290334755973638 0.00450765173882666
"central" 0.00713198934956257 0 0 0.0021238637329029 0 0 0.00252691160863193 0 0 0 0 0.00419041233657392 0 0 0 0.00829026998645923 0 0 0.00212965329244399 0 0.00290334755973638 0.00225382586941333
"cept" 0 0.00374903930867715 0.00759628288557466 0 0 0 0.00252691160863193 0.00522247754334656 0 0.00761537289942631 0.00437531447572794 0 0 0 0 0 0 0 0 0 0 0
"champion" 0.0237732978318752 0 0 0.0021238637329029 0 0 0 0 0 0 0 0.00209520616828696 0 0 0 0 0.00218593568977201 0 0 0 0 0
"chasing" 0 0 0 0.00424772746580579 0 0.00236748029072658 0 0 0 0.00507691526628421 0 0.00209520616828696 0.00227992977816283 0.00764155989709366 0 0 0.00218593568977201 0 0.00212965329244399 0.00267101151205962 0 0
"choking" 0 0.00374903930867715 0 0 0 0 0 0 0 0 0.00218765723786397 0 0 0 0 0 0.00655780706931602 0.00291468710833892 0.00212965329244399 0.00534202302411923 0.00290334755973638 0.00450765173882666
"circled" 0.00713198934956257 0.00187451965433858 0.00253209429519155 0 0 0.00236748029072658 0 0.00261123877167328 0 0 0.00656297171359191 0 0 0 0 0 0.00218593568977201 0 0.00212965329244399 0 0.00290334755973638 0
"complain" 0.00475465956637505 0.00187451965433858 0.00253209429519155 0.0021238637329029 0 0.00236748029072658 0.00505382321726386 0.00522247754334656 0 0 0.00218765723786397 0 0 0 0.00142914308580575 0 0 0 0 0 0 0.00225382586941333
"contract" 0 0 0 0 0 0 0 0 0 0 0.00218765723786397 0 0 0 0 0.0303976566170172 0 0.00291468710833892 0 0 0 0
"corrected" 0 0 0 0 0 0.00236748029072658 0 0 0.00235849056603774 0 0.00218765723786397 0 0 0 0 0.00276342332881974 0 0 0.00425930658488798 0.00534202302411923 0.00871004267920913 0.00450765173882666
"covering" 0 0 0.00253209429519155 0.0021238637329029 0 0.00473496058145316 0 0 0.00471698113207547 0 0 0 0.00227992977816283 0.00509437326472911 0 0 0 0 0 0 0 0.00901530347765332
"create" 0.00237732978318752 0.00187451965433858 0 0.00424772746580579 0 0.00473496058145316 0 0 0 0 0 0 0.00227992977816283 0 0.005716572343223 0.00552684665763948 0 0 0 0 0 0
"credit" 0.00237732978318752 0 0 0.0021238637329029 0 0 0.00505382321726386 0 0 0 0 0.00209520616828696 0.00227992977816283 0 0 0.00552684665763948 0.00437187137954401 0 0 0.00534202302411923 0 0.00225382586941333
"crowds" 0.00475465956637505 0 0.00253209429519155 0.0021238637329029 0 0.00236748029072658 0 0 0.00235849056603774 0.00507691526628421 0 0 0 0 0 0 0.00437187137954401 0 0 0.00267101151205962 0 0.00450765173882666
"daisies" 0 0 0 0 0 0 0 0.00261123877167328 0.00471698113207547 0.0025384576331421 0 0.00209520616828696 0 0.00509437326472911 0 0 0 0.00874406132501676 0.00425930658488798 0 0.00290334755973638 0
"daring" 0.00237732978318752 0 0 0.0021238637329029 0 0 0 0.00522247754334656 0 0 0.00218765723786397 0.00209520616828696 0 0 0.00142914308580575 0 0.00218593568977201 0.00582937421667784 0 0.00534202302411923 0 0.00225382586941333
"darker" 0.00237732978318752 0.00187451965433858 0 0 0 0.00473496058145316 0 0 0.00707547169811321 0 0 0 0 0 0 0 0 0 0.00425930658488798 0.00801303453617885 0.00290334755973638 0
"darling" 0 0.00562355896301573 0 0.00637159119870869 0 0 0 0.00261123877167328 0.00235849056603774 0.0025384576331421 0 0.00209520616828696 0 0.00254718663236455 0 0 0 0 0.00425930658488798 0 0 0
"deciding" 0 0.00187451965433858 0 0 0 0 0 0 0.00235849056603774 0.0025384576331421 0.00218765723786397 0.00209520616828696 0 0 0 0 0 0.00582937421667784 0 0.00801303453617885 0.00871004267920913 0
"dedicated" 0 0 0 0.0021238637329029 0 0.00236748029072658 0 0 0 0 0.00218765723786397 0 0 0 0.0128622877722518 0.00276342332881974 0 0 0 0 0 0
"deed" 0 0.00562355896301573 0.00253209429519155 0.0021238637329029 0 0 0 0 0 0 0.00218765723786397 0.00209520616828696 0.00227992977816283 0.00254718663236455 0 0.00829026998645923 0.00218593568977201 0 0 0 0 0
"defiantly" 0.00475465956637505 0.00187451965433858 0 0 0 0.00236748029072658 0 0 0 0 0 0 0 0 0.00142914308580575 0 0.00218593568977201 0.00582937421667784 0 0.00534202302411923 0 0.00676147760823999
"depart" 0 0 0.00506418859038311 0 0 0 0 0.00522247754334656 0.00707547169811321 0 0 0.00628561850486088 0 0 0.00142914308580575 0.00276342332881974 0 0 0 0 0 0.00225382586941333
"description" 0 0.00187451965433858 0 0 0 0 0 0.00261123877167328 0.00471698113207547 0 0 0.00209520616828696 0 0 0.00142914308580575 0.00552684665763948 0.00218593568977201 0.00291468710833892 0.00212965329244399 0.00267101151205962 0.00290334755973638 0
"diamond-studded" 0 0 0 0.0276102285277377 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"divide" 0.00237732978318752 0.00187451965433858 0.00253209429519155 0.0021238637329029 0 0 0.00252691160863193 0 0 0 0 0.00209520616828696 0 0 0.00428742925741725 0 0.00655780706931602 0 0.00212965329244399 0 0 0
"drag" 0.00713198934956257 0.00187451965433858 0 0 0 0 0.00252691160863193 0 0 0 0.00437531447572794 0 0.00227992977816283 0 0 0 0.00437187137954401 0.00291468710833892 0.00212965329244399 0 0 0.00225382586941333
"draperies" 0 0.00187451965433858 0 0.0021238637329029 0 0 0 0.00522247754334656 0 0.0025384576331421 0 0.0104760308414348 0.00455985955632567 0 0 0 0 0 0 0.00267101151205962 0 0
"earthquake" 0.0237732978318752 0 0.00253209429519155 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00425930658488798 0 0 0
"eats" 0.00237732978318752 0 0 0.00424772746580579 0 0.00236748029072658 0 0 0 0 0 0.00209520616828696 0.00455985955632567 0.00254718663236455 0 0.00276342332881974 0.00437187137954401 0 0 0 0 0.00450765173882666
"endure" 0.00237732978318752 0.00187451965433858 0 0 0.00902445627650934 0 0 0 0.00235849056603774 0 0.00218765723786397 0.00419041233657392 0.0068397893344885 0 0.0028582861716115 0 0 0 0 0 0.00290334755973638 0
"erma" 0 0 0 0 0 0 0 0 0 0 0 0.0272376801877305 0 0 0 0 0 0 0 0 0 0
"escaping" 0.00237732978318752 0 0 0 0 0.00710244087217974 0 0.00261123877167328 0 0.00761537289942631 0.00437531447572794 0 0 0 0 0 0 0.00582937421667784 0 0 0 0.00225382586941333
"especial" 0 0.00562355896301573 0 0 0 0.00236748029072658 0.00505382321726386 0 0 0.0025384576331421 0.00437531447572794 0.00209520616828696 0.00455985955632567 0 0 0.00276342332881974 0 0 0 0 0 0
"explaining" 0.00237732978318752 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00142914308580575 0.00829026998645923 0.00437187137954401 0.00291468710833892 0.00212965329244399 0.00267101151205962 0.00871004267920913 0
"explore" 0.00475465956637505 0.00187451965433858 0.00253209429519155 0.0021238637329029 0 0 0.00252691160863193 0 0 0 0.0131259434271838 0 0 0 0 0 0.00218593568977201 0 0 0 0 0
"faltered" 0 0.00187451965433858 0 0 0 0 0.00252691160863193 0 0.00943396226415094 0 0 0.00209520616828696 0 0 0 0 0 0.00582937421667784 0.00212965329244399 0 0.00290334755973638 0.00450765173882666
"farms" 0 0.00562355896301573 0 0.0021238637329029 0 0 0 0.00261123877167328 0 0.00507691526628421 0 0 0 0.00509437326472911 0.00142914308580575 0 0 0.00291468710833892 0 0 0.00580669511947275 0
"fasten" 0.00475465956637505 0 0 0.00849545493161159 0 0.00236748029072658 0.00505382321726386 0 0 0 0.00218765723786397 0 0 0.00254718663236455 0 0 0.00218593568977201 0 0 0 0.00290334755973638 0
"fiery" 0 0 0.00253209429519155 0 0 0.00236748029072658 0 0.00522247754334656 0.00235849056603774 0.0025384576331421 0.00218765723786397 0 0 0 0 0 0 0 0 0 0.0174200853584183 0
"flood" 0.00237732978318752 0.00187451965433858 0.00506418859038311 0 0 0.00236748029072658 0 0.00261123877167328 0 0 0 0.00628561850486088 0 0 0 0 0 0.00874406132501676 0 0 0 0.00225382586941333
"fluffy" 0.00475465956637505 0.00374903930867715 0.00253209429519155 0 0 0 0 0 0 0.0126922881657105 0.00218765723786397 0 0 0 0 0 0 0 0.00212965329244399 0.00267101151205962 0 0
"fluid" 0 0 0.00253209429519155 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00291468710833892 0.0191668796319959 0.00267101151205962 0.00290334755973638 0
"foolishness" 0.00237732978318752 0.00374903930867715 0 0 0 0.00236748029072658 0 0 0 0 0 0 0 0 0.00142914308580575 0.011053693315279 0 0 0.00212965329244399 0 0.00580669511947275 0.00225382586941333
"fought" 0.00237732978318752 0 0.00253209429519155 0 0.00902445627650934 0 0 0.00261123877167328 0.00471698113207547 0 0 0 0 0.00254718663236455 0.00142914308580575 0.00829026998645923 0.00218593568977201 0 0 0 0.00290334755973638 0
"fowl" 0.00237732978318752 0 0 0 0 0.00236748029072658 0.00758073482589579 0.00261123877167328 0 0.00761537289942631 0 0.00209520616828696 0 0 0 0 0.00437187137954401 0 0 0 0 0.00225382586941333
"foxville" 0 0 0 0 0 0 0 0 0 0.0329999492308473 0 0 0 0 0 0 0 0 0 0 0 0
"fraid" 0.00237732978318752 0 0.00506418859038311 0.00424772746580579 0 0 0.00252691160863193 0.00261123877167328 0 0.0101538305325684 0.00218765723786397 0 0.00227992977816283 0 0 0 0 0 0 0 0 0
"friendship" 0.00237732978318752 0 0.00759628288557466 0 0 0 0 0 0 0.00507691526628421 0 0.00209520616828696 0 0 0.0028582861716115 0.00276342332881974 0 0 0 0.00534202302411923 0 0.00225382586941333
"gathering" 0 0.00374903930867715 0 0 0 0 0.00252691160863193 0 0 0 0.00218765723786397 0.00209520616828696 0 0 0.00142914308580575 0 0.00218593568977201 0.00291468710833892 0.00425930658488798 0 0.00290334755973638 0.00450765173882666
"generally" 0.00475465956637505 0 0 0 0 0.00236748029072658 0 0 0.00235849056603774 0 0 0 0 0.00254718663236455 0.00857485851483451 0.00276342332881974 0 0 0 0 0.00290334755973638 0
"gifts" 0 0 0 0 0 0 0.0126345580431597 0 0.00235849056603774 0.00507691526628421 0 0 0 0 0.00142914308580575 0 0.00218593568977201 0 0.00212965329244399 0 0.00580669511947275 0
"giggled" 0 0 0 0 0 0 0 0 0.0117924528301887 0 0 0 0 0 0 0.00276342332881974 0.00218593568977201 0 0.00425930658488798 0.00801303453617885 0.00290334755973638 0
"gloria^s" 0 0 0 0 0 0 0 0 0 0 0.0284395440922316 0 0 0 0 0 0 0 0 0 0 0
"gotten" 0 0 0 0.0021238637329029 0 0 0.00252691160863193 0 0.00471698113207547 0 0 0.00209520616828696 0 0 0 0.00276342332881974 0 0.00291468710833892 0.00851861316977596 0 0.00290334755973638 0.00225382586941333
"grab" 0 0 0.00253209429519155 0 0.00902445627650934 0 0.00252691160863193 0 0 0.0025384576331421 0.00218765723786397 0.00209520616828696 0.00227992977816283 0 0.0028582861716115 0.00276342332881974 0.00437187137954401 0 0 0 0.00290334755973638 0
"grandsons" 0 0 0 0 0 0 0 0 0.0306603773584906 0 0 0 0 0 0 0 0 0 0 0 0 0
"grassy" 0 0.00187451965433858 0.00506418859038311 0.0021238637329029 0 0.00946992116290632 0 0.00261123877167328 0 0 0.00218765723786397 0 0.00227992977816283 0.00254718663236455 0.00142914308580575 0 0 0 0 0 0 0
"growling" 0.00237732978318752 0 0 0.00424772746580579 0 0 0.00252691160863193 0 0.00235849056603774 0.00761537289942631 0 0 0.00227992977816283 0.00509437326472911 0 0 0 0.00291468710833892 0 0.00267101151205962 0 0
"halfway" 0 0.00187451965433858 0.00253209429519155 0.00637159119870869 0 0 0 0 0.00471698113207547 0.0025384576331421 0.00437531447572794 0 0 0.00254718663236455 0 0.00276342332881974 0 0 0 0 0.00290334755973638 0
"hasty" 0.00237732978318752 0 0 0 0 0 0 0.00783371631501985 0 0 0 0.00209520616828696 0 0 0.00142914308580575 0 0.00655780706931602 0 0.00425930658488798 0.00534202302411923 0 0
"haughtily" 0 0.00187451965433858 0 0.0021238637329029 0 0 0 0 0.00235849056603774 0 0 0.00209520616828696 0 0 0 0 0.00218593568977201 0.00874406132501676 0 0.00801303453617885 0 0.00450765173882666
"hinges" 0.0118866489159376 0.00187451965433858 0 0 0 0.00236748029072658 0 0.00522247754334656 0 0 0 0 0.00455985955632567 0.00509437326472911 0 0 0 0 0 0 0 0
"hippenscop" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.034723149656775 0 0
"honestly" 0.00237732978318752 0.00187451965433858 0 0.0021238637329029 0 0.00236748029072658 0.00252691160863193 0.00261123877167328 0 0 0 0 0 0 0.0028582861716115 0 0 0 0.00425930658488798 0 0.00290334755973638 0.00450765173882666
"hyup" 0 0 0 0 0 0 0.0328498509122151 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ignorant" 0.00237732978318752 0.00562355896301573 0 0.0021238637329029 0 0.00236748029072658 0 0 0 0 0 0.00209520616828696 0 0 0.005716572343223 0 0.00218593568977201 0 0.00212965329244399 0 0 0
"importantly" 0 0 0 0 0 0 0 0 0.00943396226415094 0 0 0 0 0 0 0 0.00218593568977201 0.00291468710833892 0.00425930658488798 0 0.00580669511947275 0.00676147760823999
"inquiringly" 0 0 0 0 0 0 0 0 0.00235849056603774 0 0.00218765723786397 0.00209520616828696 0 0 0 0 0.00874374275908803 0.00582937421667784 0 0.00534202302411923 0 0.00450765173882666
"instructions" 0 0.00187451965433858 0.00506418859038311 0.0021238637329029 0 0 0.00252691160863193 0 0.00235849056603774 0 0.00218765723786397 0 0.00227992977816283 0 0 0 0 0.00582937421667784 0 0.00267101151205962 0.00580669511947275 0
"intruders" 0.00237732978318752 0.00562355896301573 0.00506418859038311 0.0021238637329029 0 0.00236748029072658 0.00252691160863193 0 0.00235849056603774 0 0 0.00209520616828696 0.00455985955632567 0 0 0 0 0 0 0 0 0
"isn" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0276854928017719 0 0 0
"jiffy" 0.00475465956637505 0 0 0.00424772746580579 0.00902445627650934 0 0 0 0 0.0025384576331421 0.00437531447572794 0.00419041233657392 0.00227992977816283 0 0 0 0.00218593568977201 0.00291468710833892 0 0 0 0
"joyful" 0 0.00374903930867715 0 0 0 0.00236748029072658 0 0.00261123877167328 0 0.00507691526628421 0.00437531447572794 0.00209520616828696 0 0 0 0.00276342332881974 0 0.00291468710833892 0.00212965329244399 0.00267101151205962 0 0
"knelt" 0 0 0.00253209429519155 0 0 0 0 0.00261123877167328 0 0.00507691526628421 0.0109382861893199 0.00419041233657392 0 0 0 0 0 0 0.00212965329244399 0.00267101151205962 0 0
"latest" 0 0 0 0 0 0 0 0 0.00235849056603774 0 0 0 0 0 0.00142914308580575 0 0.00437187137954401 0 0.00212965329244399 0.0213680920964769 0 0
"lava" 0 0.00374903930867715 0 0 0 0 0 0.00261123877167328 0 0 0 0 0 0 0 0 0.0218593568977201 0 0 0 0 0
"lawn" 0.00237732978318752 0.0074980786173543 0.00253209429519155 0 0 0.00236748029072658 0 0 0 0.0025384576331421 0 0 0.00227992977816283 0.00254718663236455 0 0 0 0.00291468710833892 0.00212965329244399 0 0 0.00225382586941333
"lest" 0.00237732978318752 0.00187451965433858 0 0.0021238637329029 0 0.00236748029072658 0 0 0 0 0 0 0 0.00254718663236455 0.00142914308580575 0 0.00437187137954401 0.00291468710833892 0.00212965329244399 0.00267101151205962 0.00580669511947275 0
"lifetime" 0 0.0074980786173543 0 0 0 0 0 0 0.00235849056603774 0.0025384576331421 0.00218765723786397 0 0.00227992977816283 0 0.005716572343223 0 0 0 0 0 0 0.00225382586941333
"lighting" 0.00475465956637505 0 0 0 0 0 0 0.00261123877167328 0.00235849056603774 0 0 0 0 0 0 0 0.00437187137954401 0 0.00425930658488798 0.00534202302411923 0.00290334755973638 0.00450765173882666
"mantel" 0 0 0 0 0 0 0 0.00522247754334656 0 0 0 0 0.00227992977816283 0.00254718663236455 0 0 0 0 0.00638895987733197 0.0106840460482385 0.00290334755973638 0.00225382586941333
"mcfoot" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0359245032746566 0 0 0 0 0 0
"messengers" 0.00237732978318752 0.00187451965433858 0.00253209429519155 0.00424772746580579 0 0 0 0 0 0 0 0.00419041233657392 0 0 0.00142914308580575 0 0 0 0 0.0106840460482385 0 0.00225382586941333
"moist" 0.00713198934956257 0 0.00253209429519155 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00655780706931602 0 0.00212965329244399 0.0106840460482385 0.00290334755973638 0
"monstrous" 0 0.00187451965433858 0.00253209429519155 0 0 0.00236748029072658 0.00252691160863193 0.00261123877167328 0 0.0025384576331421 0 0 0 0.00254718663236455 0.00142914308580575 0.00552684665763948 0.00655780706931602 0 0 0 0 0
"month" 0.00237732978318752 0 0 0.0021238637329029 0 0.00236748029072658 0.00252691160863193 0.00261123877167328 0.00235849056603774 0.0025384576331421 0 0 0.00227992977816283 0 0 0.00552684665763948 0.00218593568977201 0.00291468710833892 0.00212965329244399 0 0 0
"musicker" 0 0 0 0 0 0 0 0 0 0.0329999492308473 0 0 0 0 0 0 0 0 0 0 0 0
"nets" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00276342332881974 0.0196734212079481 0 0 0 0.00871004267920913 0
"omaha" 0.00713198934956257 0.00374903930867715 0 0 0 0.00236748029072658 0 0 0 0 0 0 0 0.00509437326472911 0 0 0 0.00291468710833892 0 0.00801303453617885 0 0.00225382586941333
"passageway" 0 0 0 0 0 0 0 0 0.00471698113207547 0 0 0.00419041233657392 0 0 0 0.00552684665763948 0 0.00582937421667784 0.00212965329244399 0 0.00580669511947275 0.00450765173882666
"pepper-box" 0 0 0 0 0 0.028409763488719 0 0 0 0.0025384576331421 0 0 0 0 0 0 0 0 0 0 0 0
"perch" 0 0 0 0.0021238637329029 0 0 0 0.00783371631501985 0 0 0.00437531447572794 0 0.00911971911265133 0 0 0 0.00655780706931602 0 0 0 0 0
"piercing" 0.00237732978318752 0 0.00253209429519155 0 0 0 0.00252691160863193 0 0 0 0 0 0 0 0.00714571542902875 0 0.00218593568977201 0.00291468710833892 0.00212965329244399 0.00267101151205962 0 0.00225382586941333
"pillar" 0 0 0.0202567543615324 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00291468710833892 0.00212965329244399 0 0.00290334755973638 0.00450765173882666
"pon^s" 0 0 0 0 0 0 0 0 0 0 0.0284395440922316 0 0 0 0 0 0 0 0 0 0 0
"pozy" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0276854928017719 0 0 0
"practiced" 0 0.00187451965433858 0.00759628288557466 0.00424772746580579 0 0 0.00505382321726386 0 0 0 0 0 0.00227992977816283 0 0.0028582861716115 0 0.00218593568977201 0.00291468710833892 0 0 0 0
"prancing" 0 0.00187451965433858 0 0.0021238637329029 0 0.00473496058145316 0.00505382321726386 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00871004267920913 0.00901530347765332
"presidents" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.017149717029669 0.00276342332881974 0 0 0 0 0 0
"prophecy" 0 0 0 0 0 0 0 0 0.00707547169811321 0 0 0 0 0 0 0 0.00655780706931602 0.0204028097583724 0 0 0 0
"rapturously" 0 0 0 0 0 0.00236748029072658 0 0 0.00235849056603774 0.0025384576331421 0.00218765723786397 0 0 0 0 0 0.00218593568977201 0.00291468710833892 0.00425930658488798 0.00534202302411923 0.00580669511947275 0.00225382586941333
"recklessly" 0 0 0 0 0.00902445627650934 0 0 0 0.00235849056603774 0 0 0 0 0 0 0 0.00655780706931602 0.00582937421667784 0 0.00534202302411923 0.00580669511947275 0.00450765173882666
"recorded" 0 0 0.00506418859038311 0.0021238637329029 0 0 0 0 0 0 0.00218765723786397 0.00628561850486088 0 0 0.0028582861716115 0.00552684665763948 0 0.00291468710833892 0.00212965329244399 0 0 0
"relatives" 0 0.0112471179260315 0 0 0 0 0 0.00261123877167328 0 0 0 0.00209520616828696 0 0 0 0 0.01092967844886 0 0 0 0 0
"relax" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.017149717029669 0 0 0 0 0.00267101151205962 0 0
"rendered" 0 0 0.00759628288557466 0.0021238637329029 0.00902445627650934 0.00710244087217974 0 0 0 0 0 0.00209520616828696 0.00227992977816283 0 0 0.00276342332881974 0 0 0 0.00267101151205962 0.00290334755973638 0
"reproachful" 0 0 0 0.0021238637329029 0 0.00473496058145316 0 0 0.00235849056603774 0.00507691526628421 0.00437531447572794 0 0.00455985955632567 0.00254718663236455 0 0 0 0 0 0.00267101151205962 0 0.00225382586941333
"resentment" 0 0 0 0 0 0 0 0 0 0 0 0.00209520616828696 0 0 0.011433144686446 0.00829026998645923 0.00218593568977201 0 0 0 0 0
"residence" 0 0.00562355896301573 0 0 0 0 0 0 0.00235849056603774 0 0 0.00838082467314784 0.00455985955632567 0 0.00142914308580575 0 0 0 0.00425930658488798 0 0 0
"retire" 0 0 0.00506418859038311 0 0 0 0 0.00261123877167328 0.0117924528301887 0 0 0 0 0 0.00142914308580575 0 0 0 0 0 0.00580669511947275 0.00450765173882666
"rigging" 0 0 0 0 0 0 0 0.00261123877167328 0 0 0 0 0 0 0 0 0.0262312282772641 0 0 0 0 0
"risen" 0.00475465956637505 0 0.00506418859038311 0 0 0.00473496058145316 0 0 0.00235849056603774 0 0 0.00209520616828696 0 0 0.00142914308580575 0 0.00218593568977201 0 0 0 0.00290334755973638 0.00450765173882666
"rocked" 0 0 0 0 0 0.00473496058145316 0 0 0 0.0025384576331421 0 0 0 0.00254718663236455 0 0 0.00218593568977201 0.00291468710833892 0.00638895987733197 0.00267101151205962 0.00871004267920913 0
"runs" 0.00237732978318752 0 0 0 0 0 0.00252691160863193 0.00261123877167328 0.00235849056603774 0.0025384576331421 0 0 0.00227992977816283 0 0.0028582861716115 0.00276342332881974 0.00437187137954401 0 0.00212965329244399 0.00267101151205962 0 0
"sacrifice" 0 0 0 0.0021238637329029 0 0 0 0 0 0 0.00218765723786397 0 0.0068397893344885 0 0.0100040016006403 0.00276342332881974 0 0 0 0 0 0
"salute" 0.00237732978318752 0.00937259827169288 0 0.0021238637329029 0 0.00236748029072658 0 0 0.00235849056603774 0 0 0.00209520616828696 0.00227992977816283 0 0 0 0 0 0 0.00267101151205962 0.00290334755973638 0
"scratching" 0.00237732978318752 0.00187451965433858 0 0 0 0 0 0 0.00235849056603774 0 0 0 0 0 0 0 0.00218593568977201 0.00291468710833892 0.00851861316977596 0.00534202302411923 0 0.00450765173882666
"secretly" 0 0 0.00506418859038311 0.0021238637329029 0 0 0 0 0.00235849056603774 0.0025384576331421 0.00218765723786397 0.00419041233657392 0 0 0 0 0.00218593568977201 0.00582937421667784 0.00212965329244399 0 0 0.00225382586941333
"sell" 0 0.00187451965433858 0 0 0 0 0 0.00261123877167328 0 0 0.00218765723786397 0 0 0 0.0028582861716115 0.0193439633017382 0 0 0 0 0 0.00225382586941333
"sentences" 0 0 0 0 0 0 0 0 0.00471698113207547 0 0 0 0 0 0 0 0.00218593568977201 0 0.00638895987733197 0.00267101151205962 0.00580669511947275 0.00901530347765332
"severe" 0.00237732978318752 0.00374903930867715 0.00253209429519155 0 0 0.00236748029072658 0.00252691160863193 0 0 0.0025384576331421 0.00218765723786397 0.00209520616828696 0 0.00254718663236455 0 0.00276342332881974 0.00218593568977201 0 0 0 0.00290334755973638 0
"sewed" 0 0.00187451965433858 0 0.00424772746580579 0 0.00473496058145316 0 0 0 0.00507691526628421 0.00218765723786397 0.00419041233657392 0.00455985955632567 0.00254718663236455 0 0 0 0 0 0 0 0
"shins" 0 0 0 0 0 0 0 0 0.00235849056603774 0 0 0.00209520616828696 0.00227992977816283 0 0 0 0.00437187137954401 0.0174881226500335 0 0.00267101151205962 0 0.00225382586941333
"shipmates" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0284171639670361 0 0 0 0 0
"shod" 0.00475465956637505 0 0 0 0.00902445627650934 0.00473496058145316 0.00252691160863193 0.00261123877167328 0 0.0025384576331421 0 0.00209520616828696 0.00227992977816283 0.00254718663236455 0 0 0 0.00291468710833892 0.00212965329244399 0 0 0
"sixty" 0 0.00187451965433858 0 0 0.0180489125530187 0 0 0 0.00235849056603774 0 0.00218765723786397 0.00209520616828696 0.00227992977816283 0 0 0 0.00655780706931602 0.00291468710833892 0 0 0.00290334755973638 0.00225382586941333
"slammed" 0 0 0 0.0021238637329029 0 0 0 0 0 0.0025384576331421 0 0.00209520616828696 0.00455985955632567 0 0.0028582861716115 0 0.00218593568977201 0.00582937421667784 0.00212965329244399 0.00267101151205962 0.00290334755973638 0
"slippery" 0 0.00187451965433858 0 0 0 0 0 0 0 0.0025384576331421 0.00218765723786397 0 0 0 0.00428742925741725 0 0.015301549828404 0 0 0 0 0
"smart" 0 0 0 0.0021238637329029 0 0 0 0 0 0 0 0 0 0 0 0.00552684665763948 0.00218593568977201 0.0116587484333557 0.00425930658488798 0.00534202302411923 0 0.00225382586941333
"smash" 0 0.00187451965433858 0 0.0021238637329029 0.0180489125530187 0.00473496058145316 0.00505382321726386 0 0 0.0025384576331421 0 0.00209520616828696 0 0 0 0 0.00218593568977201 0 0.00212965329244399 0.00267101151205962 0 0
"smoothly" 0 0 0.00506418859038311 0 0 0 0 0 0 0 0 0.00209520616828696 0.00227992977816283 0 0 0 0.00218593568977201 0.00291468710833892 0.00212965329244399 0.00534202302411923 0.0116133902389455 0
"snorpus" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.037890932408406 0 0 0 0
"sold" 0 0 0 0 0 0 0 0.0156674326300397 0 0 0 0 0 0.00254718663236455 0 0.0138171166440987 0 0 0 0 0.00290334755973638 0
"sorrow" 0.00237732978318752 0.00187451965433858 0.00253209429519155 0 0 0 0 0.00261123877167328 0.00235849056603774 0 0 0.00209520616828696 0.00455985955632567 0.00764155989709366 0 0 0 0 0 0.00267101151205962 0 0.00225382586941333
"southern" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0028582861716115 0.00829026998645923 0.00655780706931602 0 0.00212965329244399 0.00267101151205962 0 0.00676147760823999
"sprawling" 0.00237732978318752 0.00187451965433858 0 0.00424772746580579 0 0.00236748029072658 0 0.00261123877167328 0 0 0.00437531447572794 0 0.00227992977816283 0 0 0 0.00218593568977201 0.00582937421667784 0 0.00267101151205962 0 0
"squeeze" 0.00237732978318752 0 0.00253209429519155 0 0 0 0.00252691160863193 0.00261123877167328 0.00235849056603774 0.0025384576331421 0 0.00209520616828696 0 0 0 0 0 0.00874406132501676 0.00212965329244399 0 0.00290334755973638 0.00225382586941333
"squirrels" 0 0 0.00253209429519155 0 0.0451222813825467 0 0 0.00261123877167328 0 0 0 0 0.00455985955632567 0.00254718663236455 0 0 0 0.00291468710833892 0 0 0 0.00450765173882666
